,filename,measure,current_chord,next_chord,current_position,next_position
152,2,90.5,Bb,C,x.1.3.3.3.x,x.3.5.5.5.x
153,2,93.0,Dm,C,x.5.7.7.6.5,x.3.5.5.5.x
154,2,97.0,Dm,C,x.5.7.7.6.5,x.3.5.5.5.x
155,2,101.0,Dm,C,x.5.7.7.6.5,x.3.5.5.5.x
156,2,102.0,Bb,A,x.1.3.3.3.x,x.0.2.2.2.0
157,2,101.5,C,Bb,x.3.5.5.5.x,x.1.3.3.3.x
158,2,102.5,A,A7,x.0.2.2.2.0,x.0.2.0.2.0
159,2,105.0,Dm,C,x.5.7.7.6.5,x.3.5.5.5.x
160,2,106.0,Bb,A,x.1.3.3.3.x,x.0.2.2.2.0
161,2,105.5,C,Bb,x.3.5.5.5.x,x.1.3.3.3.x
162,2,108.0,A7,F,x.0.2.0.2.0,x.8.7.5.6.5
163,2,111.5,C/E,Bb/D,x.7.5.5.5.x,x.5.3.3.3.x
164,2,115.5,Dm,Bb,x.5.7.7.6.5,x.1.3.3.3.x
165,2,116.5,Bb,C,x.1.3.3.3.x,x.3.5.5.5.x
166,2,117.5,C,Bb,x.3.5.5.5.x,x.1.3.3.3.x
167,2,118.5,Bb,C,x.1.3.3.3.x,x.3.5.5.5.x
168,2,121.0,Dm,C,x.5.7.7.6.5,x.3.5.5.5.x
169,2,125.0,Dm,C,x.5.7.7.6.5,x.3.5.5.5.x
170,2,129.0,Dm,C,x.5.7.7.6.5,x.3.5.5.5.x
171,2,130.0,Bb,A,x.1.3.3.3.x,x.0.2.2.2.0
172,2,129.5,C,Bb,x.3.5.5.5.x,x.1.3.3.3.x
173,2,130.5,A,A7,x.0.2.2.2.0,x.0.2.0.2.0
174,2,131.5,A7,Dm,x.0.2.0.2.0,x.5.7.7.6.5
175,2,132.5,Dm,C,x.5.7.7.6.5,x.3.5.5.5.x
176,2,134.0,Bb,A,x.1.3.3.3.x,x.0.2.2.2.0
177,2,133.5,C,Bb,x.3.5.5.5.x,x.1.3.3.3.x
178,2,143.5,Dm,Bb,x.5.7.7.6.5,x.1.3.3.3.x
179,2,144.5,Bb,C,x.1.3.3.3.x,x.3.5.5.5.x
180,2,145.5,C,Bb,x.3.5.5.5.x,x.1.3.3.3.x
181,2,146.5,Bb,C,x.1.3.3.3.x,x.3.5.5.5.x
182,2,149.0,Dm,C,x.5.7.7.6.5,x.3.5.5.5.x
183,2,153.0,Dm,C,x.5.7.7.6.5,x.3.5.5.5.x
184,2,157.0,Dm,C,x.5.7.7.6.5,x.3.5.5.5.x
185,2,158.0,Bb,A,x.1.3.3.3.x,x.0.2.2.2.0
186,2,157.5,C,Bb,x.3.5.5.5.x,x.1.3.3.3.x
187,2,161.0,Dm,C,x.5.7.7.6.5,x.3.5.5.5.x
188,2,162.0,Bb,A,x.1.3.3.3.x,x.0.2.2.2.0
189,2,161.5,C,Bb,x.3.5.5.5.x,x.1.3.3.3.x
190,2,162.5,A,A7,x.0.2.2.2.0,x.0.2.0.2.0
191,2,163.5,A7,F,x.0.2.0.2.0,x.8.7.5.6.5
192,2,171.5,Dm,Bb,x.5.7.7.6.5,x.1.3.3.3.x
193,2,172.5,Bb,C,x.1.3.3.3.x,x.3.5.5.5.x
194,2,173.5,C,Bb,x.3.5.5.5.x,x.1.3.3.3.x
195,2,174.5,Bb,C,x.1.3.3.3.x,x.3.5.5.5.x
196,2,177.0,Dm,C,x.5.7.7.6.5,x.3.5.5.5.x
197,2,181.0,Dm,C,x.5.7.7.6.5,x.3.5.5.5.x
198,2,185.0,Dm,C,x.5.7.7.6.5,x.3.5.5.5.x
199,2,185.5,Bb,C,x.1.3.3.3.x,x.3.5.5.5.x
200,2,189.0,Dm,C,x.5.7.7.6.5,x.3.5.5.5.x
201,2,189.5,Bb,C,x.1.3.3.3.x,x.3.5.5.5.x
202,2,193.0,Dm,C,x.5.7.7.6.5,x.3.5.5.5.x
203,2,197.0,Dm,C,x.5.7.7.6.5,x.3.5.5.5.x
204,2,201.0,Dm,C,x.5.7.7.6.5,x.3.5.5.5.x
205,2,205.0,Dm,C,x.5.7.7.6.5,x.3.5.5.5.x
206,2,209.0,Dm,C,x.5.7.7.6.5,x.3.5.5.5.x
207,2,213.0,Dm,C,x.5.7.7.6.5,x.3.5.5.5.x
208,3,1.0,D5,A5,x.5.7.7.x.x,5.7.7.x.x.x
209,3,2.0,F#5,E5,2.4.4.x.x.x,0.2.2.x.x.x
210,3,1.5,A5,F#5,5.7.7.x.x.x,2.4.4.x.x.x
211,4,11.5,F5,D5,1.3.x.x.x.x,x.x.0.2.x.x
212,4,29.5,F5,D5,1.3.x.x.x.x,x.x.0.2.x.x
213,4,30.5,D5,E5,x.x.0.2.x.x,0.2.x.x.x.x
214,4,39.5,E5,F5,x.7.9.x.x.x,x.8.10.x.x.x
215,4,57.5,Gb5,Eb5,2.4.x.x.x.x,x.6.8.x.x.x
216,4,58.5,Eb5,F5,x.6.8.x.x.x,1.3.x.x.x.x
217,4,61.5,Eb5,Ab5,x.6.8.x.x.x,4.6.x.x.x.x
218,4,72.5,Gb5,Eb5,2.4.x.x.x.x,x.6.8.x.x.x
219,4,73.5,Eb5,Ab5,x.6.8.x.x.x,4.6.x.x.x.x
220,4,80.5,Gb5,Eb5,2.4.x.x.x.x,x.6.8.x.x.x
221,5,8.5,G,Em,3.2.0.0.0.3,0.2.2.0.0.3
222,5,9.5,Em,C,0.2.2.0.0.3,x.3.2.0.1.0
223,5,10.5,C,A7,x.3.2.0.1.0,x.0.2.0.2.0
224,5,11.5,A7,G,x.0.2.0.2.0,3.2.0.0.0.3
225,5,12.5,G,Em,3.2.0.0.0.3,0.2.2.0.0.3
226,5,13.5,Em,C,0.2.2.0.0.3,x.3.2.0.1.0
227,5,14.5,C,A,x.3.2.0.1.0,x.0.2.2.2.0
228,5,24.5,G,Em,3.2.0.0.0.3,0.2.2.0.0.3
229,5,25.5,Em,C,0.2.2.0.0.3,x.3.2.0.1.0
230,5,26.5,C,A7,x.3.2.0.1.0,x.0.2.0.2.0
231,5,27.5,A7,G,x.0.2.0.2.0,3.2.0.0.0.3
232,5,28.5,G,Em,3.2.0.0.0.3,0.2.2.0.0.3
233,5,29.5,Em,C,0.2.2.0.0.3,x.3.2.0.1.0
234,5,30.5,C,A,x.3.2.0.1.0,x.0.2.2.2.0
235,5,31.5,A,A7,x.0.2.2.2.0,x.0.2.0.2.0
236,5,32.5,A7,E,x.0.2.0.2.0,0.2.2.1.0.0
237,5,33.5,E,A7,0.2.2.1.0.0,x.0.2.0.2.0
238,5,34.5,A7,E7,x.0.2.0.2.0,0.2.0.1.3.0
239,5,35.5,E7,A7,0.2.0.1.3.0,x.0.2.0.2.0
240,5,36.5,A7,E7,x.0.2.0.2.0,0.2.0.1.3.0
241,5,37.5,E7,A7,0.2.0.1.3.0,x.0.2.0.2.0
242,5,38.5,A7,D7,x.0.2.0.2.0,x.x.0.2.1.2
243,5,49.5,G,Em,3.2.0.0.0.3,0.2.2.0.0.3
244,5,50.5,Em,C,0.2.2.0.0.3,x.3.2.0.1.0
245,5,51.5,C,A7,x.3.2.0.1.0,x.0.2.0.2.0
246,5,52.5,A7,G,x.0.2.0.2.0,3.2.0.0.0.3
247,5,53.5,G,Em,3.2.0.0.0.3,0.2.2.0.0.3
248,5,54.5,Em,C,0.2.2.0.0.3,x.3.2.0.1.0
249,5,55.5,C,A,x.3.2.0.1.0,x.0.2.2.2.0
250,5,56.5,A,A7,x.0.2.2.2.0,x.0.2.0.2.0
251,5,57.5,A7,E7,x.0.2.0.2.0,0.2.0.1.3.0
252,5,58.5,E7,A7,0.2.0.1.3.0,x.0.2.0.2.0
253,5,59.5,A7,E7,x.0.2.0.2.0,0.2.0.1.3.0
254,5,60.5,E7,A7,0.2.0.1.3.0,x.0.2.0.2.0
255,5,61.5,A7,E7,x.0.2.0.2.0,0.2.0.1.3.0
256,5,62.5,E7,A7,0.2.0.1.3.0,x.0.2.0.2.0
257,5,63.5,A7,D7,x.0.2.0.2.0,x.x.0.2.1.2
258,5,74.5,G,Em,3.2.0.0.0.3,0.2.2.0.0.3
259,5,75.5,Em,C,0.2.2.0.0.3,x.3.2.0.1.0
260,5,76.5,C,A7,x.3.2.0.1.0,x.0.2.0.2.0
261,5,77.5,A7,G,x.0.2.0.2.0,3.2.0.0.0.3
262,5,78.5,G,Em,3.2.0.0.0.3,0.2.2.0.0.3
263,5,79.5,Em,C,0.2.2.0.0.3,x.3.2.0.1.0
264,5,80.5,C,A7,x.3.2.0.1.0,x.0.2.0.2.0
265,5,81.5,A7,C,x.0.2.0.2.0,x.3.2.0.1.0
266,5,82.5,C,G,x.3.2.0.1.0,3.2.0.0.0.3
267,6,0.5,C,C7M,x.3.2.x.1.x,x.3.2.x.0.x
268,6,1.5,C7M,C9,x.3.2.x.0.x,x.3.2.x.3.x
269,6,2.5,C9,C,x.3.2.x.3.x,x.3.2.x.1.x
270,6,3.5,C,A9,x.3.2.x.1.x,x.0.2.2.0.x
271,6,4.5,A9,Asus4,x.0.2.2.0.x,x.0.2.2.3.x
272,6,5.5,Asus4,Am,x.0.2.2.3.x,x.0.2.2.1.x
273,6,6.5,Am,A9,x.0.2.2.1.x,x.0.2.2.0.x
274,6,7.5,A9,C9,x.0.2.2.0.x,x.3.2.x.3.x
275,6,8.5,C9,C,x.3.2.x.3.x,x.3.2.x.1.x
276,6,9.5,C,C7M,x.3.2.x.1.x,x.3.2.x.0.x
277,6,10.5,C7M,C9,x.3.2.x.0.x,x.3.2.x.3.x
278,6,11.5,C9,Am,x.3.2.x.3.x,x.0.2.2.1.x
279,6,12.5,Am,A9,x.0.2.2.1.x,x.0.2.2.0.x
280,6,13.5,A9,Asus4,x.0.2.2.0.x,x.0.2.2.3.x
281,6,15.0,Am,G/B,x.0.2.2.1.x,x.2.0.0.3.x
282,6,14.5,Asus4,Am,x.0.2.2.3.x,x.0.2.2.1.x
283,6,15.5,G/B,C,x.2.0.0.3.x,x.3.2.x.1.x
284,6,16.5,C,G/B,x.3.2.x.1.x,x.2.0.0.3.x
285,6,17.5,G/B,Am,x.2.0.0.3.x,x.0.2.2.1.x
286,6,18.5,Am,Am,x.0.2.2.1.x,x.0.2.2.1.x
287,6,19.5,Am,G,x.0.2.2.1.x,3.2.0.0.0.3
288,6,20.5,G,Dm,3.2.0.0.0.3,x.x.0.2.3.1
289,6,21.5,Dm,Am,x.x.0.2.3.1,x.0.2.2.1.x
290,6,23.0,Am,G/B,x.0.2.2.1.x,x.2.0.0.3.x
291,6,22.5,Am,Am,x.0.2.2.1.x,x.0.2.2.1.x
292,6,23.5,G/B,C,x.2.0.0.3.x,x.3.2.x.1.x
293,6,24.5,C,G/B,x.3.2.x.1.x,x.2.0.0.3.x
294,6,25.5,G/B,Am,x.2.0.0.3.x,x.0.2.2.1.x
295,6,26.5,Am,Am,x.0.2.2.1.x,x.0.2.2.1.x
296,6,27.5,Am,G,x.0.2.2.1.x,3.2.0.0.0.3
297,6,28.5,G,Dm,3.2.0.0.0.3,x.x.0.2.3.1
298,6,29.5,Dm,Am,x.x.0.2.3.1,x.0.2.2.1.x
299,6,30.5,Am,Am,x.0.2.2.1.x,x.0.2.2.1.x
300,6,31.5,Am,D/F#,x.0.2.2.1.x,2.x.0.2.3.x
301,6,32.5,D/F#,G,2.x.0.2.3.x,3.2.0.0.0.3
302,6,33.5,G,Am,3.2.0.0.0.3,x.0.2.2.1.x
303,6,34.5,Am,Am/G,x.0.2.2.1.x,3.x.2.2.1.x
304,6,35.5,Am/G,D/F#,3.x.2.2.1.x,2.x.0.2.3.x
305,6,36.5,D/F#,G,2.x.0.2.3.x,3.2.0.0.0.3
306,6,37.5,G,Am,3.2.0.0.0.3,x.0.2.2.1.x
307,6,39.0,Am,G/B,x.0.2.2.1.x,x.2.0.0.3.x
308,6,38.5,Am,Am,x.0.2.2.1.x,x.0.2.2.1.x
309,6,39.5,G/B,C,x.2.0.0.3.x,x.3.2.x.1.x
310,6,40.5,C,G/B,x.3.2.x.1.x,x.2.0.0.3.x
311,6,41.5,G/B,Am,x.2.0.0.3.x,x.0.2.2.1.x
312,6,42.5,Am,Am,x.0.2.2.1.x,x.0.2.2.1.x
313,6,43.5,Am,G,x.0.2.2.1.x,3.2.0.0.0.3
314,6,44.5,G,Dm,3.2.0.0.0.3,x.x.0.2.3.1
315,6,45.5,Dm,Am,x.x.0.2.3.1,x.0.2.2.1.x
316,6,47.0,Am,G/B,x.0.2.2.1.x,x.2.0.0.3.x
317,6,46.5,Am,Am,x.0.2.2.1.x,x.0.2.2.1.x
318,6,47.5,G/B,C,x.2.0.0.3.x,x.3.2.x.1.x
319,6,48.5,C,G/B,x.3.2.x.1.x,x.2.0.0.3.x
320,6,49.5,G/B,Am,x.2.0.0.3.x,x.0.2.2.1.x
321,6,50.5,Am,Am,x.0.2.2.1.x,x.0.2.2.1.x
322,6,51.5,Am,G,x.0.2.2.1.x,3.2.0.0.0.3
323,6,52.5,G,Dm,3.2.0.0.0.3,x.x.0.2.3.1
324,6,53.5,Dm,Am,x.x.0.2.3.1,x.0.2.2.1.x
325,6,54.5,Am,Am,x.0.2.2.1.x,x.0.2.2.1.x
326,6,55.5,Am,D/F#,x.0.2.2.1.x,2.x.0.2.3.x
327,6,56.5,D/F#,G,2.x.0.2.3.x,3.2.0.0.0.3
328,6,57.5,G,Am,3.2.0.0.0.3,x.0.2.2.1.x
329,6,58.5,Am,Am/G,x.0.2.2.1.x,3.x.2.2.1.x
330,6,59.5,Am/G,D/F#,3.x.2.2.1.x,2.x.0.2.3.x
331,6,60.5,D/F#,G,2.x.0.2.3.x,3.2.0.0.0.3
332,6,61.5,G,Am9,3.2.0.0.0.3,x.0.7.5.0.x
333,6,62.5,Am9,Am9,x.0.7.5.0.x,x.0.7.5.0.x
334,6,63.5,Am9,G/A,x.0.7.5.0.x,x.0.5.7.0.x
335,6,64.5,G/A,G/A,x.0.5.7.0.x,x.0.5.7.0.x
336,6,65.5,G/A,Fadd#11/A,x.0.5.7.0.x,x.0.3.5.0.x
337,6,66.5,Fadd#11/A,Fadd#11/A,x.0.3.5.0.x,x.0.3.5.0.x
338,6,67.5,Fadd#11/A,F6/A,x.0.3.5.0.x,x.0.3.5.3.x
339,6,68.5,F6/A,Fadd#11/A,x.0.3.5.3.x,x.0.3.5.0.x
340,6,69.5,Fadd#11/A,Am9,x.0.3.5.0.x,x.0.7.5.0.x
341,6,70.5,Am9,Am9,x.0.7.5.0.x,x.0.7.5.0.x
342,6,71.5,Am9,G/A,x.0.7.5.0.x,x.0.5.7.0.x
343,6,72.5,G/A,G/A,x.0.5.7.0.x,x.0.5.7.0.x
344,6,73.5,G/A,Fadd#11/A,x.0.5.7.0.x,x.0.3.5.0.x
345,6,74.5,Fadd#11/A,Fadd#11/A,x.0.3.5.0.x,x.0.3.5.0.x
346,6,75.5,Fadd#11/A,F6/A,x.0.3.5.0.x,x.0.3.5.3.x
347,6,76.5,F6/A,Fadd#11/A,x.0.3.5.3.x,x.0.3.5.0.x
348,6,77.5,Fadd#11/A,Fadd#11/A,x.0.3.5.0.x,x.0.3.5.0.x
349,6,78.5,Fadd#11/A,C,x.0.3.5.0.x,x.3.2.x.1.x
350,6,79.5,C,C7M,x.3.2.x.1.x,x.3.2.x.0.x
351,6,80.5,C7M,C9,x.3.2.x.0.x,x.3.2.x.3.x
352,6,81.5,C9,C,x.3.2.x.3.x,x.3.2.x.1.x
353,6,82.5,C,A9,x.3.2.x.1.x,x.0.2.2.0.x
354,6,83.5,A9,Asus4,x.0.2.2.0.x,x.0.2.2.3.x
355,6,84.5,Asus4,Am,x.0.2.2.3.x,x.0.2.2.1.x
356,6,85.5,Am,A9,x.0.2.2.1.x,x.0.2.2.0.x
357,6,86.5,A9,Am,x.0.2.2.0.x,x.0.2.2.1.x
358,6,87.5,Am,A9,x.0.2.2.1.x,x.0.2.2.0.x
359,6,88.5,A9,Asus4,x.0.2.2.0.x,x.0.2.2.3.x
360,6,90.0,Am,G/B,x.0.2.2.1.x,x.2.0.0.3.x
361,6,89.5,Asus4,Am,x.0.2.2.3.x,x.0.2.2.1.x
362,6,90.5,G/B,C,x.2.0.0.3.x,x.3.2.x.1.x
