,filename,measure,current_chord,next_chord,current_position,next_position
19,"De Lucia, Paco - Rumba Improvisada-Ramon.gpif",46.5,Em,Em,0.7.9.9.8.7,x.7.9.9.8.7
20,"De Lucia, Paco - Rumba Improvisada-Ramon.gpif",48.5,Em,Em,x.7.9.9.8.7,0.7.9.9.8.7
21,"De Lucia, Paco - Rumba Improvisada-Ramon.gpif",49.5,Em,Em,0.7.9.9.8.7,0.7.9.9.8.7
22,"De Lucia, Paco - Rumba Improvisada-Paco.gpif",78,B7,C,x.2.4.2.4.2,x.3.5.5.5.3
23,"De Lucia, Paco - Rumba Improvisada-Paco.gpif",82.5,C,B7,x.3.5.5.5.3,x.2.4.2.4.2
24,3 Doors Down - The Road I'm On-Guitar 1.gpif,4,Em,G,0.2.2.0.0.0,3.2.0.0.0.3
25,3 Doors Down - The Road I'm On-Guitar 1.gpif,5,Am,C,x.0.2.2.1.0,x.3.2.0.1.0
26,3 Doors Down - The Road I'm On-Guitar 1.gpif,4.5,G,Am,3.2.0.0.0.3,x.0.2.2.1.0
27,3 Doors Down - The Road I'm On-Guitar 1.gpif,5.5,C,Em,x.3.2.0.1.0,0.2.2.0.0.0
28,3 Doors Down - The Road I'm On-Guitar 1.gpif,11.5,Am,Em,x.0.2.2.1.0,0.2.2.0.0.0
29,Travis - Driftwood-Piste 1.gpif,6.5,Cadd9,D,x.3.2.0.3.3,x.x.0.2.3.2
30,Travis - Driftwood-Piste 1.gpif,12.5,D,Cadd9,x.x.0.2.3.2,x.3.2.0.3.3
31,Travis - Driftwood-Piste 1.gpif,35.5,G,D,3.2.0.0.3.3,x.x.0.2.3.2
32,Travis - Driftwood-Piste 1.gpif,36.5,D,Am,x.x.0.2.3.2,x.0.2.2.1.0
33,Travis - Driftwood-Piste 1.gpif,39.5,Cadd9,Cadd9,x.3.2.0.3.3,x.3.2.0.3.3
34,"flowers, the - Gan Beng Ju Ji Di-GUITAR1.gpif",0.5,G,D,3.2.0.0.0.3,x.x.0.2.3.2
35,"flowers, the - Gan Beng Ju Ji Di-GUITAR1.gpif",1.5,D,C,x.x.0.2.3.2,x.3.2.0.1.0
36,"flowers, the - Gan Beng Ju Ji Di-GUITAR1.gpif",2.5,C,Cm,x.3.2.0.1.0,x.3.5.5.4.3
37,"flowers, the - Gan Beng Ju Ji Di-GUITAR1.gpif",3.5,Cm,G,x.3.5.5.4.3,3.2.0.0.0.3
38,"flowers, the - Gan Beng Ju Ji Di-GUITAR1.gpif",10.5,C,G,x.3.2.0.1.0,3.2.0.0.0.3
39,"flowers, the - Gan Beng Ju Ji Di-GUITAR1.gpif",11.5,G,G,3.2.0.0.0.3,3.2.0.0.0.3
40,"flowers, the - Gan Beng Ju Ji Di-GUITAR1.gpif",23.5,G,Bm,3.2.0.0.0.3,x.2.4.4.3.2
41,"flowers, the - Gan Beng Ju Ji Di-GUITAR1.gpif",24.5,Bm,C,x.2.4.4.3.2,x.3.2.0.1.0
42,"flowers, the - Gan Beng Ju Ji Di-GUITAR1.gpif",25.5,C,D,x.3.2.0.1.0,x.x.0.2.3.2
43,"flowers, the - Gan Beng Ju Ji Di-GUITAR1.gpif",26.5,D,Bm,x.x.0.2.3.2,x.2.4.4.3.2
44,"flowers, the - Gan Beng Ju Ji Di-GUITAR1.gpif",27.5,Bm,Bm,x.2.4.4.3.2,x.2.4.4.3.2
45,"flowers, the - Gan Beng Ju Ji Di-GUITAR1.gpif",30.5,D,G,x.x.0.2.3.2,3.2.0.0.0.3
46,"flowers, the - Gan Beng Ju Ji Di-GUITAR1.gpif",86.5,D,D,x.x.0.2.3.2,x.x.0.2.3.2
47,"flowers, the - Gan Beng Ju Ji Di-GUITAR2.gpif",0.5,G,D,3.2.0.0.0.3,x.x.0.2.3.2
48,"flowers, the - Gan Beng Ju Ji Di-GUITAR2.gpif",1.5,D,C,x.x.0.2.3.2,x.3.2.0.1.0
49,"flowers, the - Gan Beng Ju Ji Di-GUITAR2.gpif",2.5,C,Cm,x.3.2.0.1.0,x.3.5.5.4.3
50,"flowers, the - Gan Beng Ju Ji Di-GUITAR2.gpif",3.5,Cm,G,x.3.5.5.4.3,3.2.0.0.0.3
51,"flowers, the - Gan Beng Ju Ji Di-GUITAR2.gpif",10.5,C,G,x.3.2.0.1.0,3.2.0.0.0.3
52,"flowers, the - Gan Beng Ju Ji Di-GUITAR2.gpif",11.5,G,G,3.2.0.0.0.3,3.2.0.0.0.3
53,"flowers, the - Gan Beng Ju Ji Di-GUITAR2.gpif",23.5,G,Bm,3.2.0.0.0.3,x.2.4.4.3.2
54,"flowers, the - Gan Beng Ju Ji Di-GUITAR2.gpif",24.5,Bm,C,x.2.4.4.3.2,x.3.2.0.1.0
55,"flowers, the - Gan Beng Ju Ji Di-GUITAR2.gpif",25.5,C,D,x.3.2.0.1.0,x.x.0.2.3.2
56,"flowers, the - Gan Beng Ju Ji Di-GUITAR2.gpif",26.5,D,Bm,x.x.0.2.3.2,x.2.4.4.3.2
57,"flowers, the - Gan Beng Ju Ji Di-GUITAR2.gpif",27.5,Bm,Bm,x.2.4.4.3.2,x.2.4.4.3.2
58,"flowers, the - Gan Beng Ju Ji Di-GUITAR2.gpif",30.5,D,G,x.x.0.2.3.2,3.2.0.0.0.3
59,"flowers, the - Gan Beng Ju Ji Di-GUITAR2.gpif",86.5,D,D,x.x.0.2.3.2,x.x.0.2.3.2
60,T-Love - King-Utwór 1.gpif,0.5,Em,Em,0.2.2.0.0.x,0.2.2.0.0.0
61,T-Love - King-Utwór 1.gpif,1.5,Em,C7M,0.2.2.0.0.0,0.2.2.0.1.x
62,T-Love - King-Utwór 1.gpif,2.5,C7M,G6,0.2.2.0.1.x,0.2.2.0.3.x
63,T-Love - King-Utwór 1.gpif,7.5,Em,Em,0.2.2.0.0.x,0.2.2.0.0.x
64,T-Love - King-Utwór 1.gpif,19.5,G6,Em,0.2.2.0.3.x,0.2.2.0.0.x
65,"Satriani, Joe - New Blues-Guitare Rythm Disto.gpif",60,B5,B5,7.9.9.x.x.x,7.9.9.x.x.x
66,"Satriani, Joe - New Blues-Guitare Rythm Disto.gpif",61,E5,E5,x.7.9.9.x.x,x.7.9.9.x.x
67,"Satriani, Joe - New Blues-Guitare Rythm Disto.gpif",60.5,A5,E5,5.7.7.x.x.x,x.7.9.9.x.x
68,"Satriani, Joe - New Blues-Guitare Rythm Disto.gpif",61.5,D5,B5,x.5.7.7.x.x,7.9.9.x.x.x
69,"Satriani, Joe - New Blues-Guitare Rythm Disto.gpif",71.5,D5,E5,x.5.7.7.x.x,x.7.9.9.x.x
70,"Satriani, Joe - New Blues-Guitare Rythm Disto.gpif",76,F#5,F#5,2.4.4.x.x.x,2.4.4.x.x.x
71,"Satriani, Joe - New Blues-Guitare Rythm Disto.gpif",75.5,D5,F#5,x.5.7.7.x.x,2.4.4.x.x.x
72,"Satriani, Joe - New Blues-Guitare Rythm Disto.gpif",77.5,Em/F#,F#5,2.x.4.0.0.0,2.4.4.x.x.x
73,"Satriani, Joe - New blues (2)-Disto.gpif",60,B5,B5,7.9.9.x.x.x,7.9.9.x.x.x
74,"Satriani, Joe - New blues (2)-Disto.gpif",61,E5,E5,x.7.9.9.x.x,x.7.9.9.x.x
75,"Satriani, Joe - New blues (2)-Disto.gpif",60.5,A5,E5,5.7.7.x.x.x,x.7.9.9.x.x
76,"Satriani, Joe - New blues (2)-Disto.gpif",61.5,D5,B5,x.5.7.7.x.x,7.9.9.x.x.x
77,"Satriani, Joe - New blues (2)-Disto.gpif",71.5,D5,E5,x.5.7.7.x.x,x.7.9.9.x.x
78,"Satriani, Joe - New blues (2)-Disto.gpif",76,F#5,F#5,2.4.4.x.x.x,2.4.4.x.x.x
79,"Satriani, Joe - New blues (2)-Disto.gpif",75.5,D5,F#5,x.5.7.7.x.x,2.4.4.x.x.x
80,"Satriani, Joe - New blues (2)-Disto.gpif",77.5,Em/F#,F#5,2.x.4.0.0.0,2.4.4.x.x.x
81,Calogero - Si Seulement Je Pouvais Lui Manquer (2).gpif,3.5,Esus4,Asus2,2.x.x.2.0.0,x.0.x.2.0.0
82,Calogero - Si Seulement Je Pouvais Lui Manquer (2).gpif,4.5,Asus2,G6,x.0.x.2.0.0,5.x.x.0.0.0
83,Calogero - Si Seulement Je Pouvais Lui Manquer (2).gpif,5.5,G6,Dm6,5.x.x.0.0.0,0.x.3.2.0.x
84,Calogero - Si Seulement Je Pouvais Lui Manquer (2).gpif,6.5,Dm6,Esus4,0.x.3.2.0.x,2.x.x.2.0.0
85,Calogero - Si Seulement Je Pouvais Lui Manquer (2).gpif,9.5,G6,Lam,5.x.x.0.0.0,x.0.2.2.1.x
86,Calogero - Si Seulement Je Pouvais Lui Manquer (2).gpif,11.0,F6,G,3.x.0.2.1.x,5.x.0.4.3.x
87,Calogero - Si Seulement Je Pouvais Lui Manquer (2).gpif,10.5,Lam,F6,x.0.2.2.1.x,3.x.0.2.1.x
88,Calogero - Si Seulement Je Pouvais Lui Manquer (2).gpif,13.0,C7M,C7M-,x.3.x.0.0.0,x.2.x.0.0.0
89,Calogero - Si Seulement Je Pouvais Lui Manquer (2).gpif,13.5,C7M-,Lam,x.2.x.0.0.0,x.0.2.2.1.x
90,Calogero - Si Seulement Je Pouvais Lui Manquer (2).gpif,16.0,Esus4+C,Am7,2.x.x.2.1.0,x.0.2.2.3.x
91,Calogero - Si Seulement Je Pouvais Lui Manquer (2).gpif,15.5,G,Esus4+C,5.x.0.4.3.x,2.x.x.2.1.0
92,Calogero - Si Seulement Je Pouvais Lui Manquer (2).gpif,16.5,Am7,Lam,x.0.2.2.3.x,x.0.2.2.1.x
93,Calogero - Si Seulement Je Pouvais Lui Manquer (2).gpif,22.5,F,G,3.x.3.2.1.x,5.x.5.4.3.x
94,Calogero - Si Seulement Je Pouvais Lui Manquer (2).gpif,23.5,G,C,5.x.5.4.3.x,x.3.2.0.1.x
95,Calogero - Si Seulement Je Pouvais Lui Manquer (2).gpif,24.5,C,C7M-,x.3.2.0.1.x,x.2.x.0.0.0
96,Calogero - Si Seulement Je Pouvais Lui Manquer (2).gpif,25.5,C7M-,F,x.2.x.0.0.0,3.x.3.2.1.x
97,Calogero - Si Seulement Je Pouvais Lui Manquer (2).gpif,26.5,F,Esus4,3.x.3.2.1.x,2.x.x.2.0.0
98,Calogero - Si Seulement Je Pouvais Lui Manquer (2).gpif,27.5,Esus4,Lam,2.x.x.2.0.0,x.0.2.2.1.x
99,Calogero - Si Seulement Je Pouvais Lui Manquer (2).gpif,28.5,Lam,Am7,x.0.2.2.1.x,x.0.2.0.1.x
100,Composers Of MSB - A Bright Morning Slide-Bass.gpif,29.5,A,A,5.7.7.6.x.x,5.7.7.6.x.x
101,Composers Of MSB - A Bright Morning Slide-Bass.gpif,30.5,A,F#m,5.7.7.6.x.x,14.12.11.14.x.x
102,Composers Of MSB - A Bright Morning Slide-Bass.gpif,31.5,F#m,F#m,14.12.11.14.x.x,14.12.11.14.x.x
103,Composers Of MSB - A Bright Morning Slide-Bass.gpif,32.5,F#m,D,14.12.11.14.x.x,10.12.12.11.x.x
104,Composers Of MSB - A Bright Morning Slide-Bass.gpif,33.5,D,D,10.12.12.11.x.x,10.12.12.11.x.x
105,Composers Of MSB - A Bright Morning Slide-Bass.gpif,34.5,D,E,10.12.12.11.x.x,0.7.6.4.x.x
106,Composers Of MSB - A Bright Morning Slide-Bass.gpif,42.5,D,A,10.12.12.11.x.x,5.7.7.6.x.x
107,Composers Of MSB - A Bright Morning Slide-Intro+Solo.gpif,3.5,A,E,5.7.7.6.5.5,0.7.6.4.5.4
108,Composers Of MSB - A Bright Morning Slide-Intro+Solo.gpif,4.5,E,E,0.7.6.4.5.4,0.7.6.4.5.4
109,Composers Of MSB - A Bright Morning Slide-Intro+Solo.gpif,5.5,E,Fm,0.7.6.4.5.4,13.15.15.13.13.13
110,Composers Of MSB - A Bright Morning Slide-Intro+Solo.gpif,8.5,D,D,10.12.12.11.10.10,x.x.0.2.3.2
111,Composers Of MSB - A Bright Morning Slide-Intro+Solo.gpif,9.5,D,A,x.x.0.2.3.2,5.7.7.6.5.5
112,Composers Of MSB - A Bright Morning Slide-Intro+Solo.gpif,12.5,E,A,0.7.6.4.5.4,5.7.7.6.5.5
113,"Jazz Licks - Girl From Ipanema, Improvisation-Rhythm.gpif",0,F7M,F7M,1.0.2.2.1.0,1.0.2.2.1.0
114,"Jazz Licks - Girl From Ipanema, Improvisation-Rhythm.gpif",1,G7,G7,3.2.0.0.0.1,3.2.0.0.0.1
115,"Jazz Licks - Girl From Ipanema, Improvisation-Rhythm.gpif",0.5,F7M,G7,1.0.2.2.1.0,3.2.0.0.0.1
116,"Jazz Licks - Girl From Ipanema, Improvisation-Rhythm.gpif",2,Gm7,Gm7,3.1.0.0.3.1,3.1.0.0.3.1
117,"Jazz Licks - Girl From Ipanema, Improvisation-Rhythm.gpif",1.5,G7,Gm7,3.2.0.0.0.1,3.1.0.0.3.1
118,"Jazz Licks - Girl From Ipanema, Improvisation-Rhythm.gpif",2.5,C7,F7M,x.3.5.3.5.3,1.0.2.2.1.0
119,"Jazz Licks - Girl From Ipanema, Improvisation-Rhythm.gpif",8,Gb7M,Gb7M,2.4.3.3.2.2,2.4.3.3.2.2
120,"Jazz Licks - Girl From Ipanema, Improvisation-Rhythm.gpif",7.5,F7M,Gb7M,1.0.2.2.1.0,2.4.3.3.2.2
121,"Jazz Licks - Girl From Ipanema, Improvisation-Rhythm.gpif",9,Gbm7,Gbm7,2.0.2.2.2.0,2.0.2.2.2.0
122,"Jazz Licks - Girl From Ipanema, Improvisation-Rhythm.gpif",8.5,Gb7M,Gbm7,2.4.3.3.2.2,2.0.2.2.2.0
123,"Jazz Licks - Girl From Ipanema, Improvisation-Rhythm.gpif",10,A7M,A7M,x.0.2.1.2.0,x.0.2.1.2.0
124,"Jazz Licks - Girl From Ipanema, Improvisation-Rhythm.gpif",9.5,B7,A7M,x.2.1.2.0.2,x.0.2.1.2.0
125,"Jazz Licks - Girl From Ipanema, Improvisation-Rhythm.gpif",11,Am7,Am7,x.0.2.0.1.0,x.0.2.0.1.0
126,"Jazz Licks - Girl From Ipanema, Improvisation-Rhythm.gpif",10.5,A7M,Am7,x.0.2.1.2.0,x.0.2.0.1.0
127,"Jazz Licks - Girl From Ipanema, Improvisation-Rhythm.gpif",12,Bb7M,Bb7M,x.1.0.2.3.1,x.1.0.2.3.1
128,"Jazz Licks - Girl From Ipanema, Improvisation-Rhythm.gpif",11.5,D7,Bb7M,x.x.0.2.1.2,x.1.0.2.3.1
129,"Jazz Licks - Girl From Ipanema, Improvisation-Rhythm.gpif",13,Bbm7,Bbm7,x.1.3.1.2.1,x.1.3.1.2.1
130,"Jazz Licks - Girl From Ipanema, Improvisation-Rhythm.gpif",12.5,Bb7M,Bbm7,x.1.0.2.3.1,x.1.3.1.2.1
131,"Jazz Licks - Girl From Ipanema, Improvisation-Rhythm.gpif",13.5,Eb7,Am7,x.x.1.3.2.3,x.0.2.0.1.0
132,"Jazz Licks - Girl From Ipanema, Improvisation-Rhythm.gpif",14.5,D7b9,Gm7,x.6.4.x.3.x,3.1.0.0.3.1
133,"Jazz Licks - Girl From Ipanema, Improvisation-Rhythm.gpif",15.5,C7b9,F7M,x.4.2.x.1.x,1.0.2.2.1.0
134,"Brassens, Georges - Supplique pour atre enterrC O la plage de Sate-Guitare.gpif",8.5,Em,A7,0.2.2.0.0.0,x.0.2.0.2.0
135,"Brassens, Georges - Supplique pour atre enterrC O la plage de Sate-Guitare.gpif",9.5,A7,D,x.0.2.0.2.0,x.x.0.2.3.2
136,"Brassens, Georges - Supplique pour atre enterrC O la plage de Sate-Guitare.gpif",10.5,D,B7,x.x.0.2.3.2,x.x.4.4.4.5
137,"Brassens, Georges - Supplique pour atre enterrC O la plage de Sate-Guitare.gpif",11.5,B7,Em,x.x.4.4.4.5,0.2.2.0.0.0
138,"Brassens, Georges - Supplique pour atre enterrC O la plage de Sate-Guitare.gpif",16.5,G,F#,3.5.5.4.3.3,2.4.4.3.2.2
139,"Brassens, Georges - Supplique pour atre enterrC O la plage de Sate-Guitare.gpif",17.5,F#,Bm,2.4.4.3.2.2,x.2.4.4.3.2
140,"Brassens, Georges - Supplique pour atre enterrC O la plage de Sate-Guitare.gpif",18.5,Bm,G,x.2.4.4.3.2,3.5.5.4.3.3
141,"Brassens, Georges - Supplique pour atre enterrC O la plage de Sate-Guitare.gpif",19.5,F#,G,2.4.4.3.2.2,3.5.5.4.3.3
142,"Brassens, Georges - Supplique pour atre enterrC O la plage de Sate-Guitare.gpif",20.5,G,A7,3.5.5.4.3.3,x.0.2.0.2.0
143,"Brassens, Georges - Supplique pour atre enterrC O la plage de Sate-Guitare.gpif",30.0,G,A,3.5.5.4.3.3,5.7.7.6.5.5
144,"Brassens, Georges - Supplique pour atre enterrC O la plage de Sate-Guitare.gpif",31.0,Bm,A,x.2.4.4.3.2,5.7.7.6.5.5
145,"Brassens, Georges - Supplique pour atre enterrC O la plage de Sate-Guitare.gpif",30.5,A,Bm,5.7.7.6.5.5,x.2.4.4.3.2
146,"Brassens, Georges - Supplique pour atre enterrC O la plage de Sate-Guitare.gpif",31.5,A,G,5.7.7.6.5.5,3.5.5.4.3.3
147,"McCartney, Paul - Freedom-Paul McCartney.gpif",6,Dsus4,D,x.x.0.2.3.3,x.x.0.2.3.2
148,"McCartney, Paul - Freedom-Paul McCartney.gpif",14.5,C,D,x.3.2.0.1.0,x.x.0.2.3.2
149,"McCartney, Paul - Freedom-Paul McCartney.gpif",15.5,D,G,x.x.0.2.3.2,3.2.0.0.3.3
150,"McCartney, Paul - We Got Married-Paul McCartney.gpif",0.5,Em,Em,0.2.2.0.0.0,0.2.2.0.0.0
151,"McCartney, Paul - We Got Married-Paul McCartney.gpif",4.5,Em,Am,0.2.2.0.0.0,x.0.2.2.1.0
152,"McCartney, Paul - We Got Married-Paul McCartney.gpif",5.5,Am,C,x.0.2.2.1.0,x.3.2.0.1.0
153,"McCartney, Paul - We Got Married-Paul McCartney.gpif",6.5,C,Em,x.3.2.0.1.0,0.2.2.0.0.0
154,"McCartney, Paul - We Got Married-Paul McCartney.gpif",21.5,Em,C,0.2.2.0.0.0,x.3.2.0.1.0
155,"McCartney, Paul - We Got Married-Paul McCartney.gpif",22.5,C,Am,x.3.2.0.1.0,x.0.2.2.1.0
156,"McCartney, Paul - We Got Married-Paul McCartney.gpif",23.5,Am,Em,x.0.2.2.1.0,0.2.2.0.0.0
157,"McCartney, Paul - We Got Married-Paul McCartney.gpif",25.5,C,C,x.3.2.0.1.0,x.3.2.0.1.0
158,"McCartney, Paul - We Got Married-Paul McCartney.gpif",27.5,Am,G,x.0.2.2.1.0,3.5.5.4.3.3
159,"McCartney, Paul - We Got Married-Paul McCartney.gpif",28.5,G,G,3.5.5.4.3.3,3.5.5.4.3.3
160,"McCartney, Paul - We Got Married-Paul McCartney.gpif",29.5,G,Am,3.5.5.4.3.3,x.0.2.2.1.0
161,"McCartney, Paul - We Got Married-Paul McCartney.gpif",30.5,Am,Am,x.0.2.2.1.0,x.0.2.2.1.0
162,"McCartney, Paul - We Got Married-Paul McCartney.gpif",31.5,Am,D,x.0.2.2.1.0,x.x.0.2.3.2
163,"McCartney, Paul - We Got Married-Paul McCartney.gpif",32.5,D,D,x.x.0.2.3.2,x.x.0.2.3.2
164,"McCartney, Paul - We Got Married-Paul McCartney.gpif",33.5,D,Am,x.x.0.2.3.2,x.0.2.2.1.0
165,"McCartney, Paul - We Got Married-Paul McCartney.gpif",35.5,Am,Bm7,x.0.2.2.1.0,x.2.4.2.3.2
166,"McCartney, Paul - We Got Married-Paul McCartney.gpif",38.0,Dsus4,D,x.x.0.2.3.3,x.x.0.2.3.2
167,"McCartney, Paul - We Got Married-Paul McCartney.gpif",38.5,D5,Dsus4,x.x.0.2.3.x,x.x.0.2.3.3
168,"McCartney, Paul - We Got Married-Paul McCartney.gpif",41.5,D5,Em,x.x.0.2.3.x,0.2.2.0.0.0
169,"McCartney, Paul - We Got Married-Paul McCartney.gpif",53.5,C,D,x.3.2.0.1.0,x.x.0.2.3.2
170,"McCartney, Paul - We Got Married-Paul McCartney.gpif",54.5,D,Bm7,x.x.0.2.3.2,x.2.4.2.3.2
171,"McCartney, Paul - We Got Married-Paul McCartney.gpif",82.5,D,C,x.x.0.2.3.2,x.3.2.0.1.0
172,"McCartney, Paul - We Got Married-Paul McCartney.gpif",86.5,G,C,3.5.5.4.3.3,x.3.2.0.1.0
173,"McCartney, Paul - We Got Married-Paul McCartney.gpif",92.0,C/B,Am,x.2.x.0.1.0,x.0.2.2.1.0
174,"McCartney, Paul - We Got Married-Paul McCartney.gpif",91.5,C,C/B,x.3.2.0.1.0,x.2.x.0.1.0
175,"McCartney, Paul - We Got Married-Paul McCartney.gpif",95.5,E5,F#5,0.2.2.x.x.x,2.4.4.x.x.x
176,"McCartney, Paul - We Got Married-Paul McCartney.gpif",96.5,F#5,G5,2.4.4.x.x.x,3.5.5.x.x.x
177,"McCartney, Paul - We Got Married-Paul McCartney.gpif",97.5,G5,A5,3.5.5.x.x.x,x.0.2.2.x.x
178,"McCartney, Paul - We Got Married-Paul McCartney.gpif",99.0,B5,D5,x.2.4.4.x.x,x.5.7.7.x.x
179,"McCartney, Paul - We Got Married-Paul McCartney.gpif",98.5,A5,B5,x.0.2.2.x.x,x.2.4.4.x.x
180,"McCartney, Paul - We Got Married-Paul McCartney.gpif",99.5,E5,Em,x.7.9.9.x.x,0.2.2.0.0.0
181,"McCartney, Paul - We Got Married-Paul McCartney.gpif",138.5,E5,E5,x.7.9.9.x.x,0.2.2.x.x.x
182,Avantasia - Farewell (2)-Acoustic Guitar.gpif,52.5,D,Am,x.x.0.14.15.14,x.0.14.14.13.x
183,"Adams, Bryan - Everything I Do (I Do It For You).gpif",36,F/D,F/D,x.5.x.5.6.5,x.5.x.5.6.5
184,"Adams, Bryan - Everything I Do (I Do It For You).gpif",40.5,Fadd9,Fm,x.x.3.2.1.3,x.x.3.1.1.1
185,"Pass, Joe - Django-Guitar (Joe Pass).gpif",2.5,Fm,Bbm7,x.x.x.5.6.4,6.x.6.6.6.x
186,"Pass, Joe - Django-Guitar (Joe Pass).gpif",4.0,Gdim,Gdim,x.x.2.3.2.3,x.x.5.6.5.6
187,"Pass, Joe - Django-Guitar (Joe Pass).gpif",3.5,Bbm7,Gdim,6.x.6.6.6.x,x.x.2.3.2.3
188,"Pass, Joe - Django-Guitar (Joe Pass).gpif",4.5,Gdim,Fm,x.x.5.6.5.6,8.x.10.10.9.x
189,"Pass, Joe - Django-Guitar (Joe Pass).gpif",6.0,Cdim,Cdim,x.x.7.8.7.8,x.x.10.11.10.11
190,"Pass, Joe - Django-Guitar (Joe Pass).gpif",5.5,Fm,Cdim,8.x.10.10.9.x,x.x.7.8.7.8
191,"Pass, Joe - Django-Guitar (Joe Pass).gpif",6.5,Cdim,Bbm,x.x.10.11.10.11,x.x.x.10.11.9
192,"Pass, Joe - Django-Guitar (Joe Pass).gpif",8.0,Eb7,Eb7,x.x.5.6.4.6,x.x.8.8.8.9
193,"Pass, Joe - Django-Guitar (Joe Pass).gpif",7.5,Bbm,Eb7,x.x.x.10.11.9,x.x.5.6.4.6
194,"Pass, Joe - Django-Guitar (Joe Pass).gpif",8.5,Eb7,Ab,x.x.8.8.8.9,x.x.x.5.4.4
195,"Pass, Joe - Django-Guitar (Joe Pass).gpif",10.0,Fm/C#,Db7M,x.4.x.5.6.4,x.x.6.6.6.8
196,"Pass, Joe - Django-Guitar (Joe Pass).gpif",9.5,Ab,Fm/C#,x.x.x.5.4.4,x.4.x.5.6.4
197,"Pass, Joe - Django-Guitar (Joe Pass).gpif",10.5,Db7M,Bbm/G,x.x.6.6.6.8,x.x.5.6.6.6
198,"Pass, Joe - Django-Guitar (Joe Pass).gpif",11.5,Bbm/G,G/F,x.x.5.6.6.6,x.8.x.7.8.7
199,"Pass, Joe - Django-Guitar (Joe Pass).gpif",12.5,G/F,C,x.8.x.7.8.7,x.x.10.9.8.8
200,"Pass, Joe - Django-Guitar (Joe Pass).gpif",13.5,C,Fm9,x.x.10.9.8.8,x.x.13.13.13.15
201,"Pass, Joe - Django-Guitar (Joe Pass).gpif",14.5,Fm9,Bbm9,x.x.13.13.13.15,x.x.6.6.6.8
202,"Pass, Joe - Django-Guitar (Joe Pass).gpif",16.0,C7/5+,Gdim,x.x.8.9.9.8,x.x.5.6.5.6
203,"Pass, Joe - Django-Guitar (Joe Pass).gpif",15.5,Bbm9,C7/5+,x.x.6.6.6.8,x.x.8.9.9.8
204,"Pass, Joe - Django-Guitar (Joe Pass).gpif",17.0,Em/5-,Fm,x.x.x.9.8.6,x.x.10.10.9.x
205,"Pass, Joe - Django-Guitar (Joe Pass).gpif",16.5,Gdim,Em/5-,x.x.5.6.5.6,x.x.x.9.8.6
206,"Pass, Joe - Django-Guitar (Joe Pass).gpif",18.0,C/Ab,F5,x.11.10.9.8.x,x.8.10.10.x.x
207,"Pass, Joe - Django-Guitar (Joe Pass).gpif",17.5,Fm,C/Ab,x.x.10.10.9.x,x.11.10.9.8.x
208,"Pass, Joe - Django-Guitar (Joe Pass).gpif",19.0,F7,Bbm,x.3.3.5.4.x,x.1.3.3.2.x
209,"Pass, Joe - Django-Guitar (Joe Pass).gpif",18.5,F5,F7,x.8.10.10.x.x,x.3.3.5.4.x
210,"Pass, Joe - Django-Guitar (Joe Pass).gpif",20.0,Caug,Fsus4,x.3.2.1.1.x,x.3.3.3.x.x
