,filename,measure,current_chord,next_chord,current_position,next_position
92,Judy and Mary - Over Drive-Guitar II.gpif,71.5,Am7,Am,x.0.2.0.3.0,x.0.2.2.1.0
93,Judy and Mary - Over Drive-Guitar II.gpif,74.5,G,B,3.2.0.0.0.3,x.2.4.4.4.2
94,Judy and Mary - Over Drive-Guitar II.gpif,75.5,B,Em,x.2.4.4.4.2,0.2.2.0.0.0
95,Judy and Mary - Over Drive-Guitar II.gpif,76.5,Em,C,0.2.2.0.0.0,x.3.2.0.1.0
96,Judy and Mary - Over Drive-Guitar II.gpif,77.5,C,Am,x.3.2.0.1.0,x.0.2.2.1.0
97,Judy and Mary - Over Drive-Guitar II.gpif,79.5,G,Am7/5-,3.2.0.0.0.3,x.0.1.0.1.x
98,Judy and Mary - Over Drive-Guitar II.gpif,80.5,Am7/5-,D,x.0.1.0.1.x,x.x.0.2.3.2
99,Judy and Mary - Over Drive-Guitar II.gpif,82.5,G,Gmaj7 (on F#),3.2.0.0.0.3,x.x.4.4.3.3
100,Judy and Mary - Over Drive-Guitar II.gpif,83.5,Gmaj7 (on F#),G7 (on F),x.x.4.4.3.3,x.x.3.4.3.3
101,Judy and Mary - Over Drive-Guitar II.gpif,84.5,G7 (on F),C,x.x.3.4.3.3,x.3.2.0.1.0
102,Judy and Mary - Over Drive-Guitar II.gpif,86.5,Am,D7,x.0.2.2.1.0,x.x.0.2.1.2
103,Judy and Mary - Over Drive-Guitar II.gpif,87.5,D7,G,x.x.0.2.1.2,3.2.0.0.0.3
104,Judy and Mary - Over Drive-Guitar II.gpif,90.5,C,C,x.3.2.0.1.0,x.3.2.0.1.0
105,Judy and Mary - Over Drive-Guitar II.gpif,94.5,C,Am7/5 (on Eb),x.3.2.0.1.0,x.6.5.0.4.x
106,Judy and Mary - Over Drive-Guitar II.gpif,95.5,Am7/5 (on Eb),D,x.6.5.0.4.x,x.x.0.2.3.2
107,Judy and Mary - Over Drive-Guitar II.gpif,96.5,D,D,x.x.0.2.3.2,x.x.0.2.3.2
108,Judy and Mary - Over Drive-Guitar II.gpif,105.5,D7,C,x.x.0.2.1.2,x.3.2.0.1.0
109,Judy and Mary - Over Drive-Guitar II.gpif,110.5,C,Em7,x.3.2.0.1.0,0.2.0.0.0.3
110,Judy and Mary - Over Drive-Guitar II.gpif,111.5,Em7,Am,0.2.0.0.0.3,x.0.2.2.1.0
111,Judy and Mary - Over Drive-Guitar II.gpif,113.5,D7,D7,x.x.0.2.1.2,x.x.0.2.1.2
112,Judy and Mary - Over Drive-Guitar II.gpif,151.5,G,Bm7,3.2.0.0.0.3,x.2.4.2.3.2
113,Judy and Mary - Over Drive-Guitar II.gpif,152.5,Bm7,Dm7,x.2.4.2.3.2,x.x.0.2.1.1
114,Judy and Mary - Over Drive-Guitar II.gpif,153.5,Dm7,Em,x.x.0.2.1.1,0.2.2.0.0.0
115,Judy and Mary - Over Drive-Guitar II.gpif,154.5,Em,Am7/5 (on Eb),0.2.2.0.0.0,x.6.5.0.4.x
116,Judy and Mary - Over Drive-Guitar II.gpif,162.5,D,C,x.x.0.2.3.2,x.3.5.5.5.3
117,Judy and Mary - Over Drive-Guitar II.gpif,170.5,G,G7sus4,3.5.5.4.3.3,3.5.3.5.3.3
118,Judy and Mary - Power of Love-Guitar I.gpif,6.0,D,A,x.5.7.7.7.5,5.7.7.6.5.5
119,Judy and Mary - Power of Love-Guitar I.gpif,7.0,G,A,3.5.5.4.3.3,5.7.7.6.5.5
120,Judy and Mary - Power of Love-Guitar I.gpif,6.5,A,G,5.7.7.6.5.5,3.5.5.4.3.3
121,Judy and Mary - Power of Love-Guitar I.gpif,7.5,A,D,5.7.7.6.5.5,x.5.7.7.7.5
122,Judy and Mary - Power of Love-Guitar I.gpif,19.0,G,A,3.5.5.4.3.3,x.0.7.6.5.5
123,Judy and Mary - Power of Love-Guitar I.gpif,18.5,D,G,x.5.7.7.7.5,3.5.5.4.3.3
124,Judy and Mary - Power of Love-Guitar I.gpif,19.5,A,D,x.0.7.6.5.5,x.5.7.7.7.5
125,Judy and Mary - Power of Love-Guitar I.gpif,25.5,G,G,3.5.5.4.3.3,3.5.5.4.3.3
126,Judy and Mary - Power of Love-Guitar I.gpif,28.5,D,D,x.5.7.7.7.5,x.5.7.7.7.5
127,Judy and Mary - Power of Love-Guitar I.gpif,65.5,A,Bm,5.7.7.6.5.5,7.9.9.7.7.7
128,Judy and Mary - Power of Love-Guitar I.gpif,66.5,Bm,Bm,7.9.9.7.7.7,7.9.9.7.7.7
129,Judy and Mary - Power of Love-Guitar I.gpif,67.5,Bm,G,7.9.9.7.7.7,3.5.5.4.3.3
130,Jaguares - Voy A Volar-Track 2.gpif,84.5,F,Bm7,x.8.7.5.6.5,7.0.0.7.7.5
131,Jaguares - Voy A Volar-Track 2.gpif,87.5,F,Am,x.8.7.5.6.5,5.7.7.5.5.5
132,Jaguares - Voy A Volar-Track 2.gpif,88.5,Am,Bm7,5.7.7.5.5.5,7.0.0.7.7.5
133,"Knopfler, Mark - Praire Wedding-Guitare 1.gpif",5.5,Csus2,Bbsus2,x.3.5.5.3.x,x.1.3.3.1.1
134,"Knopfler, Mark - Praire Wedding-Guitare 1.gpif",12.5,Csus2,Csus2,x.3.5.5.3.x,x.3.5.5.3.x
135,"Knopfler, Mark - Praire Wedding-Guitare 1.gpif",25.5,Csus2,Fsus2,x.3.5.5.3.x,1.3.3.0.1.1
136,"Knopfler, Mark - Praire Wedding-Guitare 1.gpif",26.5,Fsus2,Csus2,1.3.3.0.1.1,x.3.5.5.3.x
137,"Knopfler, Mark - Praire Wedding-Guitare 1.gpif",29.0,Eb5,F5,x.x.1.3.4.x,x.x.3.5.6.x
138,"Knopfler, Mark - Praire Wedding-Guitare 1.gpif",28.5,Fsus2,Eb5,1.3.3.0.1.1,x.x.1.3.4.x
139,"Knopfler, Mark - Praire Wedding-Guitare 1.gpif",29.5,F5,Csus2,x.x.3.5.6.x,x.3.5.5.3.3
140,"Knopfler, Mark - Praire Wedding-Guitare 1.gpif",30.5,Csus2,Bbsus2,x.3.5.5.3.3,x.1.3.3.1.1
141,"Knopfler, Mark - Praire Wedding-Guitare 1.gpif",31.5,Bbsus2,F,x.1.3.3.1.1,x.x.3.2.1.x
142,"Knopfler, Mark - Praire Wedding-Guitare 1.gpif",32.5,F,Csus2,x.x.3.2.1.x,x.3.5.5.3.x
143,"Knopfler, Mark - Praire Wedding-Guitare 1.gpif",53.5,Csus2,Fsus2,3.3.5.5.3.x,1.3.3.0.1.1
144,"Knopfler, Mark - Praire Wedding-Guitare 2.gpif",1.5,E5,Asus2,0.2.2.x.0.0,x.0.2.2.0.0
145,"Knopfler, Mark - Praire Wedding-Guitare 2.gpif",2.5,Asus2,Bsus2,x.0.2.2.0.0,x.2.4.4.2.x
146,"Knopfler, Mark - Praire Wedding-Guitare 2.gpif",5.5,Bsus2,Asus2,x.2.4.4.2.2,x.0.2.2.0.0
147,"Knopfler, Mark - Praire Wedding-Guitare 2.gpif",12.5,Bsus2,Bsus2,x.2.4.4.2.2,x.2.4.4.2.x
148,"Knopfler, Mark - Praire Wedding-Guitare 2.gpif",13.5,Bsus2,Esus2,x.2.4.4.2.x,0.2.4.x.0.0
149,"Knopfler, Mark - Praire Wedding-Guitare 2.gpif",14.5,Esus2,Asus2,0.2.4.x.0.0,x.0.2.2.0.0
150,"Knopfler, Mark - Praire Wedding-Guitare 2.gpif",15.5,Asus2,Bsus2,x.0.2.2.0.0,x.2.4.4.2.2
151,"Knopfler, Mark - Praire Wedding-Guitare 2.gpif",18.5,Bsus2,Bbsus2,x.2.4.4.2.2,x.1.3.3.1.1
152,"Knopfler, Mark - Praire Wedding-Guitare 2.gpif",25.5,Bsus2,Fsus2,x.2.4.4.2.2,1.3.3.0.1.1
153,"Knopfler, Mark - Praire Wedding-Guitare 2.gpif",26.5,Fsus2,Bsus2,1.3.3.0.1.1,x.2.4.4.2.2
154,"Knopfler, Mark - Praire Wedding-Guitare 2.gpif",29.0,D5,E5,x.x.0.2.3.x,x.x.2.4.5.x
155,"Knopfler, Mark - Praire Wedding-Guitare 2.gpif",28.5,Fsus2,D5,1.3.3.0.1.1,x.x.0.2.3.x
156,"Knopfler, Mark - Praire Wedding-Guitare 2.gpif",29.5,E5,Bsus2,x.x.2.4.5.x,x.2.4.4.2.2
157,"Knopfler, Mark - Praire Wedding-Guitare 2.gpif",32.0,Asus2,E,x.0.2.2.0.0,0.2.2.1.0.0
158,"Knopfler, Mark - Praire Wedding-Guitare 2.gpif",31.5,Asus2,Asus2,x.0.2.2.0.0,x.0.2.2.0.0
159,"Knopfler, Mark - Praire Wedding-Guitare 2.gpif",32.5,E,Bsus2,0.2.2.1.0.0,x.2.4.4.2.x
160,"Knopfler, Mark - Praire Wedding-Guitare 2.gpif",33.5,Bsus2,Fsus2,x.2.4.4.2.x,1.3.3.0.x.x
161,"Knopfler, Mark - Praire Wedding-Guitare 2.gpif",34.5,Fsus2,Asus2,1.3.3.0.x.x,x.0.2.2.0.0
162,"Knopfler, Mark - Praire Wedding-Guitare 2.gpif",38.5,Bsus2,Asus2,x.2.4.4.2.x,x.0.2.2.0.0
163,"Knopfler, Mark - Praire Wedding-Guitare 2.gpif",53.5,Bsus2,Fsus2,x.2.4.4.2.x,1.3.3.0.1.1
164,"Knopfler, Mark - Praire Wedding-Guitare 2.gpif",55.5,Bsus2,Esus2,x.2.4.4.2.2,0.2.4.x.0.0
165,"Knopfler, Mark - Praire Wedding-Guitare 2.gpif",56.5,Esus2,D5,0.2.4.x.0.0,x.x.0.2.3.x
166,"Knopfler, Mark - Praire Wedding-Guitare 2.gpif",57.5,E5,Bsus2,x.x.2.4.5.x,x.2.4.4.2.x
167,"Knopfler, Mark - Praire Wedding-Guitare 2.gpif",70.5,Esus2,Bsus2,0.2.4.x.0.0,x.2.4.4.2.2
168,"Knopfler, Mark - Praire Wedding-Guitare 2.gpif",76.5,E,Bsus2,0.2.2.1.0.0,x.2.4.4.2.2
169,Gragdanskaya Oborona - Moya Oborona-Guitar.gpif,5.5,C,E,x.3.2.0.1.0,0.2.2.1.0.0
170,Gragdanskaya Oborona - Moya Oborona-Guitar.gpif,7.0,Am,Am,x.0.2.2.1.0,x.0.2.2.1.0
171,Gragdanskaya Oborona - Moya Oborona-Guitar.gpif,6.5,E,Am,0.2.2.1.0.0,x.0.2.2.1.0
172,Gragdanskaya Oborona - Moya Oborona-Guitar.gpif,8.0,F,F,1.0.3.2.1.1,1.0.3.2.1.1
173,Gragdanskaya Oborona - Moya Oborona-Guitar.gpif,7.5,Am,F,x.0.2.2.1.0,1.0.3.2.1.1
174,Gragdanskaya Oborona - Moya Oborona-Guitar.gpif,9.0,C,C,x.3.2.0.1.0,x.3.2.0.1.0
175,Gragdanskaya Oborona - Moya Oborona-Guitar.gpif,8.5,F,C,1.0.3.2.1.1,x.3.2.0.1.0
176,Gragdanskaya Oborona - Moya Oborona-Guitar.gpif,10.0,E,E,0.2.2.1.0.0,0.2.2.1.0.0
177,Gragdanskaya Oborona - Moya Oborona-Guitar.gpif,16.0,G,G,3.2.0.0.0.3,3.2.0.0.0.3
178,Gragdanskaya Oborona - Moya Oborona-Guitar.gpif,15.5,F,G,1.0.3.2.1.1,3.2.0.0.0.3
179,Gragdanskaya Oborona - Moya Oborona-Guitar.gpif,17.0,Bm,Bm,2.2.4.4.3.2,2.2.4.4.3.2
180,Gragdanskaya Oborona - Moya Oborona-Guitar.gpif,16.5,G,Bm,3.2.0.0.0.3,2.2.4.4.3.2
181,Gragdanskaya Oborona - Moya Oborona-Guitar.gpif,17.5,Bm,E,2.2.4.4.3.2,0.2.2.1.0.0
182,Gragdanskaya Oborona - Moya Oborona-Guitar.gpif,18.5,E,C,0.2.2.1.0.0,x.3.2.0.1.0
183,Guitar Player Lia%0es - TCcnica - Voando com _'Aline_'.gpif,0.0,A#,C,x.1.3.3.3.1,x.3.2.0.1.0
184,Guitar Player Lia%0es - TCcnica - Voando com _'Aline_'.gpif,0.5,C,F,x.3.2.0.1.0,1.3.3.2.1.1
185,Terminaator - Muinasjutu Mets-kitarr1.gpif,0.5,A,E,x.0.2.2.2.0,0.2.2.1.0.0
186,Terminaator - Muinasjutu Mets-kitarr1.gpif,1.5,E,G,0.2.2.1.0.0,3.2.0.0.0.3
187,Terminaator - Muinasjutu Mets-kitarr1.gpif,2.5,G,A,3.2.0.0.0.3,x.0.2.2.2.0
188,Terminaator - Muinasjutu Mets-kitarr1.gpif,9.0,D,E,x.x.0.2.3.2,0.2.2.1.0.0
189,Terminaator - Muinasjutu Mets-kitarr1.gpif,8.5,A,D,x.0.2.2.2.0,x.x.0.2.3.2
190,Terminaator - Muinasjutu Mets-kitarr1.gpif,10.0,F#m,E,2.4.4.2.2.2,0.2.2.1.0.0
191,Terminaator - Muinasjutu Mets-kitarr1.gpif,9.5,E,F#m,0.2.2.1.0.0,2.4.4.2.2.2
192,Terminaator - Muinasjutu Mets-kitarr1.gpif,10.5,E,A,0.2.2.1.0.0,x.0.2.2.2.0
193,Terminaator - Muinasjutu Mets-kitarr1.gpif,11.5,A,A,x.0.2.2.2.0,x.0.2.2.2.0
194,Terminaator - Muinasjutu Mets-kitarr1.gpif,20.0,E,D,0.2.2.1.0.0,x.x.0.2.3.2
195,Terminaator - Muinasjutu Mets-kitarr1.gpif,20.5,D,A,x.x.0.2.3.2,x.0.2.2.2.0
196,Terminaator - Muinasjutu Mets-kitarr1.gpif,23.5,A,F#m,x.0.2.2.2.0,2.4.4.2.2.2
197,Terminaator - Muinasjutu Mets-kitarr1.gpif,28.0,G,E,3.2.0.0.0.3,0.2.2.1.0.0
198,"Zappa, Franck - Zoot Allures-Frank Zappa.gpif",3.0,G,F,x.x.9.7.8.7,x.x.7.5.6.5
199,"Zappa, Franck - Zoot Allures-Frank Zappa.gpif",6.5,F#9,C#/D,0.x.6.6.7.6,x.x.0.6.6.4
200,"Zappa, Franck - Zoot Allures-Frank Zappa.gpif",7.5,C#/D,B/E,x.x.0.6.6.4,x.x.2.4.4.2
201,"Zappa, Franck - Zoot Allures-Frank Zappa.gpif",11.0,Eadd11/F#,E7M13,x.9.7.9.9.7,0.11.11.11.12.11
202,"Zappa, Franck - Zoot Allures-Frank Zappa.gpif",10.5,A7M/B,Eadd11/F#,x.2.2.2.2.4,x.9.7.9.9.7
203,"Zappa, Franck - Zoot Allures-Frank Zappa.gpif",11.5,E7M13,Eadd11/F#,0.11.11.11.12.11,x.9.7.9.9.7
204,"Zappa, Franck - Zoot Allures-Frank Zappa.gpif",12.5,Eadd11/F#,C#add11/D#,x.9.7.9.9.7,x.6.4.6.6.4
205,Three Dog Night - One-Chords.gpif,2.5,Cm,Cm,x.x.5.5.4.x,x.x.5.5.4.x
206,Three Dog Night - One-Chords.gpif,4.5,Cm,Eb,x.x.5.5.4.x,x.x.x.8.8.6
207,Three Dog Night - One-Chords.gpif,5.5,Eb,F,x.x.x.8.8.6,x.x.x.5.6.5
208,Three Dog Night - One-Chords.gpif,7.0,Ab,G,x.x.x.5.4.4,x.x.x.4.3.3
209,Three Dog Night - One-Chords.gpif,6.5,F,Ab,x.x.x.5.6.5,x.x.x.5.4.4
210,Three Dog Night - One-Chords.gpif,7.5,G,Cm,x.x.x.4.3.3,x.x.5.5.4.x
211,Three Dog Night - One-Chords.gpif,11.5,Ab,Cm,x.x.x.5.4.4,x.x.5.5.4.x
212,Three Dog Night - One-Chords.gpif,33.5,Eb,Gm,x.x.x.8.8.6,x.5.5.3.x.x
213,Three Dog Night - One-Chords.gpif,34.5,Gm,Gm/5-,x.5.5.3.x.x,x.4.5.3.x.x
214,Three Dog Night - One-Chords.gpif,35.5,Gm/5-,Gm/5-,x.4.5.3.x.x,x.4.5.3.x.x
215,Three Dog Night - One-Chords.gpif,36.5,Gm/5-,Ab,x.4.5.3.x.x,x.x.1.1.1.x
216,Three Dog Night - One-Chords.gpif,37.5,Ab,Abm,x.x.1.1.1.x,x.x.1.1.0.x
217,Three Dog Night - One-Chords.gpif,38.5,Abm,Cm,x.x.1.1.0.x,x.x.1.0.1.x
218,Three Dog Night - One-Chords.gpif,39.5,Cm,C5,x.x.1.0.1.x,x.3.5.5.x.x
219,Three Dog Night - One-Chords.gpif,40.5,C5,Cm,x.3.5.5.x.x,x.x.5.5.4.x
220,Three Dog Night - One-Chords.gpif,56.5,G,Eb,x.x.x.4.3.3,x.x.x.8.8.6
