,filename,measure,current_chord,next_chord,current_position,next_position
15,"Williams, Robbie - Somethin' Stupid-Rythm.gpif",6.0,G7Madd13,G6,3.x.4.4.3.0,3.x.0.4.5.3
16,"Williams, Robbie - Somethin' Stupid-Rythm.gpif",5.5,G6,G7Madd13,3.x.0.4.5.3,3.x.4.4.3.0
17,"Williams, Robbie - Somethin' Stupid-Rythm.gpif",7.0,Am7,Am7,x.0.2.0.1.0,x.0.2.0.1.0
18,"Williams, Robbie - Somethin' Stupid-Rythm.gpif",6.5,G6,Am7,3.x.0.4.5.3,x.0.2.0.1.0
19,"Williams, Robbie - Somethin' Stupid-Rythm.gpif",7.5,D7,Am7,x.x.0.2.1.2,x.0.2.0.1.0
20,"Williams, Robbie - Somethin' Stupid-Rythm.gpif",12.0,G7Madd13,G7Madd13,3.x.4.4.3.0,3.x.4.4.3.0
21,"Williams, Robbie - Somethin' Stupid-Rythm.gpif",13.0,G7,G7,3.x.0.4.3.1,3.x.0.4.3.1
22,"Williams, Robbie - Somethin' Stupid-Rythm.gpif",12.5,G6,G7,3.x.0.4.5.3,3.x.0.4.3.1
23,"Williams, Robbie - Somethin' Stupid-Rythm.gpif",15.0,C,C,x.3.2.0.1.0,x.3.2.0.1.0
24,"Williams, Robbie - Somethin' Stupid-Rythm.gpif",14.5,G7,C,3.x.0.4.3.1,x.3.2.0.1.0
25,"Williams, Robbie - Somethin' Stupid-Rythm.gpif",16.0,Eb,Eb,x.6.8.8.8.6,x.x.1.3.4.3
26,"Williams, Robbie - Somethin' Stupid-Rythm.gpif",15.5,C,Eb,x.3.2.0.1.0,x.6.8.8.8.6
27,"Williams, Robbie - Somethin' Stupid-Rythm.gpif",16.5,Eb,Am7,x.x.1.3.4.3,x.0.2.0.1.0
28,"Williams, Robbie - Somethin' Stupid-Rythm.gpif",25.0,A7,A7,x.0.2.0.2.0,x.0.2.0.2.0
29,"Williams, Robbie - Somethin' Stupid-Rythm.gpif",24.5,C,A7,x.3.2.0.1.0,x.0.2.0.2.0
30,"Williams, Robbie - Somethin' Stupid-Rythm.gpif",27.0,D7,D7,x.x.0.2.1.2,x.x.0.2.1.2
31,"Williams, Robbie - Somethin' Stupid-Rythm.gpif",26.5,A7,D7,x.0.2.0.2.0,x.x.0.2.1.2
32,"Williams, Robbie - Somethin' Stupid-Rythm.gpif",28.5,Daug,G,x.x.0.3.3.2,3.2.0.0.0.3
33,"Williams, Robbie - Somethin' Stupid-Rythm.gpif",40.0,Eb,Eb,x.x.1.3.4.3,x.x.1.3.4.3
34,"Williams, Robbie - Somethin' Stupid-Rythm.gpif",39.5,C,Eb,x.3.2.0.1.0,x.x.1.3.4.3
35,"Williams, Robbie - Somethin' Stupid-Rythm.gpif",44.5,G6,G,3.x.0.4.5.3,3.2.0.0.0.3
36,"Williams, Robbie - Somethin' Stupid-Rythm.gpif",59.5,G6,Eb,3.x.0.4.5.3,x.x.1.3.4.3
37,"Williams, Robbie - Somethin' Stupid-Rythm.gpif",60.5,Eb,G,x.x.1.3.4.3,3.2.0.0.0.3
38,"Williams, Robbie - Something Stupid-Spur 2.gpif",1.0,Am,D7,x.0.2.2.1.0,x.x.0.2.1.2
39,"Williams, Robbie - Something Stupid-Spur 2.gpif",1.5,D7,Am,x.x.0.2.1.2,x.0.2.2.1.0
40,"Williams, Robbie - Something Stupid-Spur 2.gpif",2.5,D7,G,x.x.0.2.1.2,3.2.0.0.0.3
41,"Williams, Robbie - Something Stupid-Spur 2.gpif",3.5,G,G,3.2.0.0.0.3,3.2.0.0.0.3
42,"Williams, Robbie - Something Stupid-Spur 2.gpif",5.0,G,G6,3.2.0.0.0.3,3.x.2.0.0.3
43,"Williams, Robbie - Something Stupid-Spur 2.gpif",6.0,Gmaj7,G6,3.x.0.0.0.2,3.x.2.0.0.3
44,"Williams, Robbie - Something Stupid-Spur 2.gpif",5.5,G6,Gmaj7,3.x.2.0.0.3,3.x.0.0.0.2
45,"Williams, Robbie - Something Stupid-Spur 2.gpif",6.5,G6,Am,3.x.2.0.0.3,x.0.2.2.1.0
46,"Williams, Robbie - Something Stupid-Spur 2.gpif",11.5,G6,G,3.x.2.0.0.3,3.2.0.0.0.3
47,"Williams, Robbie - Something Stupid-Spur 2.gpif",12.5,G6,G7,3.x.2.0.0.3,3.2.0.0.0.1
48,"Williams, Robbie - Something Stupid-Spur 2.gpif",13.5,G7,G7,3.2.0.0.0.1,3.2.0.0.0.1
49,"Williams, Robbie - Something Stupid-Spur 2.gpif",14.5,G7,C,3.2.0.0.0.1,x.3.2.0.1.0
50,"Williams, Robbie - Something Stupid-Spur 2.gpif",15.5,C,Eb,x.3.2.0.1.0,x.1.1.0.x.x
51,"Williams, Robbie - Something Stupid-Spur 2.gpif",16.5,Eb,Am,x.1.1.0.x.x,x.0.2.2.1.0
52,"Williams, Robbie - Something Stupid-Spur 2.gpif",23.5,C,C,x.3.2.0.1.0,x.3.2.0.1.0
53,"Williams, Robbie - Something Stupid-Spur 2.gpif",24.5,C,A,x.3.2.0.1.0,x.0.2.2.2.0
54,"Williams, Robbie - Something Stupid-Spur 2.gpif",25.5,A,A,x.0.2.2.2.0,x.0.2.2.2.0
55,"Williams, Robbie - Something Stupid-Spur 2.gpif",26.5,A,D7,x.0.2.2.2.0,x.x.0.2.1.2
56,"Williams, Robbie - Something Stupid-Spur 2.gpif",27.5,D7,D7,x.x.0.2.1.2,x.x.0.2.1.2
57,"Williams, Robbie - Something Stupid-Spur 2.gpif",59.5,G6,Eb,3.x.2.0.0.3,x.1.1.0.x.x
58,"Williams, Robbie - Something Stupid-Spur 2.gpif",60.5,Eb,G,x.1.1.0.x.x,3.2.0.0.0.3
59,Output - Deli-Ýz 4.gpif,37.0,G5,C5,3.5.5.x.x.x,x.3.5.5.x.x
60,Output - Deli-Ýz 4.gpif,36.5,A#5,G5,x.1.3.3.x.x,3.5.5.x.x.x
61,Output - Deli-Ýz 4.gpif,38.0,B5,F5,x.2.4.4.x.x,1.3.3.x.x.x
62,Output - Deli-Ýz 4.gpif,37.5,C5,B5,x.3.5.5.x.x,x.2.4.4.x.x
63,Ben Harper - With My Own Two Hands-Guitare Rhytmique.gpif,8.0,G,F,3.2.0.0.0.3,1.3.3.2.1.1
64,Ben Harper - With My Own Two Hands-Guitare Rhytmique.gpif,8.5,F,Am,1.3.3.2.1.1,x.0.2.2.1.0
65,Ben Harper - With My Own Two Hands-Guitare Rhytmique.gpif,9.5,Am,G,x.0.2.2.1.0,3.2.0.0.0.3
66,Ben Harper - With My Own Two Hands-Guitare Rhytmique.gpif,22.0,G,Am,3.2.0.0.0.3,x.0.2.2.1.0
67,"Schubert, Franz - Standchen-Accords (6e en ré).gpif",0.5,Dm,Bb,0.x.7.7.6.x,8.x.8.7.6.x
68,"Schubert, Franz - Standchen-Accords (6e en ré).gpif",1.5,Bb,Gm6,8.x.8.7.6.x,5.x.8.7.5.x
69,"Schubert, Franz - Standchen-Accords (6e en ré).gpif",2.5,Gm6,A,5.x.8.7.5.x,x.0.7.6.5.x
70,"Schubert, Franz - Standchen-Accords (6e en ré).gpif",3.5,A,Dm,x.0.7.6.5.x,0.x.7.7.6.x
71,"Schubert, Franz - Standchen-Accords (6e en ré).gpif",4.5,Dm,Gm6/Bb,0.x.7.7.6.x,x.1.x.0.3.0
72,"Schubert, Franz - Standchen-Accords (6e en ré).gpif",5.5,Gm6/Bb,A,x.1.x.0.3.0,x.0.x.2.2.0
73,"Schubert, Franz - Standchen-Accords (6e en ré).gpif",6.5,A,Dm,x.0.x.2.2.0,0.x.3.2.3.1
74,"Schubert, Franz - Standchen-Accords (6e en ré).gpif",7.5,Dm,A7,0.x.3.2.3.1,x.0.x.2.5.3
75,"Schubert, Franz - Standchen-Accords (6e en ré).gpif",8.5,A7,Dm,x.0.x.2.5.3,0.x.x.2.3.1
76,"Schubert, Franz - Standchen-Accords (6e en ré).gpif",9.5,Dm,Dm,0.x.x.2.3.1,0.x.x.2.3.1
77,"Schubert, Franz - Standchen-Accords (6e en ré).gpif",10.5,Dm,Gm6/Bb,0.x.x.2.3.1,x.1.x.0.3.0
78,"Schubert, Franz - Standchen-Accords (6e en ré).gpif",11.5,Gm6/Bb,C7,x.1.x.0.3.0,x.3.x.3.1.3
79,"Schubert, Franz - Standchen-Accords (6e en ré).gpif",12.5,C7,F,x.3.x.3.1.3,3.x.3.2.1.1
80,"Schubert, Franz - Standchen-Accords (6e en ré).gpif",13.5,F,C7,3.x.3.2.1.1,x.3.5.3.5.x
81,"Schubert, Franz - Standchen-Accords (6e en ré).gpif",14.5,C7,F,x.3.5.3.5.x,3.3.3.2.x.x
82,"Schubert, Franz - Standchen-Accords (6e en ré).gpif",15.5,F,A7,3.3.3.2.x.x,x.0.5.2.2.x
83,"Schubert, Franz - Standchen-Accords (6e en ré).gpif",16.5,A7,D,x.0.5.2.2.x,0.x.x.2.3.x
84,"Schubert, Franz - Standchen-Accords (6e en ré).gpif",17.5,D,Bb,0.x.x.2.3.x,x.1.3.3.3.1
85,"Schubert, Franz - Standchen-Accords (6e en ré).gpif",18.5,Bb,F,x.1.3.3.3.1,3.x.3.2.1.1
86,"Schubert, Franz - Standchen-Accords (6e en ré).gpif",19.5,F,C,3.x.3.2.1.1,x.3.5.5.5.3
87,"Schubert, Franz - Standchen-Accords (6e en ré).gpif",20.5,C,F,x.3.5.5.5.3,3.x.3.2.1.1
88,"Schubert, Franz - Standchen-Accords (6e en ré).gpif",21.5,F,A7,3.x.3.2.1.1,x.0.5.2.2.x
89,"Schubert, Franz - Standchen-Accords (6e en ré).gpif",22.5,A7,D,x.0.5.2.2.x,0.2.4.2.3.x
90,"Schubert, Franz - Standchen-Accords (6e en ré).gpif",23.5,D,G,0.2.4.2.3.x,5.x.5.4.3.3
91,"Schubert, Franz - Standchen-Accords (6e en ré).gpif",24.5,G,D,5.x.5.4.3.3,0.2.4.2.3.2
92,"Schubert, Franz - Standchen-Accords (6e en ré).gpif",25.5,D,A,0.2.4.2.3.2,x.0.2.2.2.x
93,"Schubert, Franz - Standchen-Accords (6e en ré).gpif",26.5,A,D,x.0.2.2.2.x,0.5.4.2.3.2
94,"Schubert, Franz - Standchen-Accords (6e en ré).gpif",27.5,D,Gm/D,0.5.4.2.3.2,0.5.5.3.3.x
95,"Schubert, Franz - Standchen-Accords (6e en ré).gpif",28.5,Gm/D,D,0.5.5.3.3.x,0.x.4.2.3.x
96,"Schubert, Franz - Standchen-Accords (6e en ré).gpif",29.5,D,A,0.x.4.2.3.x,x.0.2.2.2.x
97,"Schubert, Franz - Standchen-Accords (6e en ré).gpif",30.5,A,D,x.0.2.2.2.x,0.x.4.2.3.x
98,"Schubert, Franz - Standchen-Accords (6e en ré).gpif",31.5,D,G/D,0.x.4.2.3.x,0.5.5.4.3.x
99,"Schubert, Franz - Standchen-Accords (6e en ré).gpif",32.5,G/D,D,0.5.5.4.3.x,0.5.4.2.3.2
100,"Schubert, Franz - Standchen-Accords (6e en ré).gpif",33.5,D,A,0.5.4.2.3.2,x.0.2.2.2.x
101,"Schubert, Franz - Standchen-Accords (6e en ré).gpif",35.5,D,D6,0.x.4.2.3.x,0.5.4.2.0.x
102,"Schubert, Franz - Standchen-Accords (6e en ré).gpif",37.0,Dbm/5-,Bbm/5-,x.4.2.0.x.x,x.1.2.x.2.x
103,"Schubert, Franz - Standchen-Accords (6e en ré).gpif",36.5,D6,Dbm/5-,0.5.4.2.0.x,x.4.2.0.x.x
104,"Schubert, Franz - Standchen-Accords (6e en ré).gpif",38.0,A7,Bbm/5-,x.0.2.0.2.x,x.1.2.x.2.x
105,"Schubert, Franz - Standchen-Accords (6e en ré).gpif",37.5,Bbm/5-,A7,x.1.2.x.2.x,x.0.2.0.2.x
106,"Schubert, Franz - Standchen-Accords (6e en ré).gpif",39.0,A/E,Bbm/5-,2.0.2.x.2.x,x.1.x.x.2.0
107,"Schubert, Franz - Standchen-Accords (6e en ré).gpif",38.5,Bbm/5-,A/E,x.1.2.x.2.x,2.0.2.x.2.x
108,"Schubert, Franz - Standchen-Accords (6e en ré).gpif",40.0,A7,G6/Db,x.0.2.0.2.x,x.4.2.0.3.x
109,"Schubert, Franz - Standchen-Accords (6e en ré).gpif",39.5,Bbm/5-,A7,x.1.x.x.2.0,x.0.2.0.2.x
110,"Schubert, Franz - Standchen-Accords (6e en ré).gpif",41.0,Bbm/5-,G/F,x.1.2.x.2.x,3.x.5.x.3.x
111,"Schubert, Franz - Standchen-Accords (6e en ré).gpif",40.5,G6/Db,Bbm/5-,x.4.2.0.3.x,x.1.2.x.2.x
112,"Schubert, Franz - Standchen-Accords (6e en ré).gpif",41.5,G/F,Bm/D,3.x.5.x.3.x,x.5.4.4.x.x
113,"Schubert, Franz - Standchen-Accords (6e en ré).gpif",42.5,Bm/D,Em/B,x.5.4.4.x.x,x.2.2.0.0.x
114,"Schubert, Franz - Standchen-Accords (6e en ré).gpif",43.5,Em/B,Bm,x.2.2.0.0.x,9.7.9.7.7.x
115,"Schubert, Franz - Standchen-Accords (6e en ré).gpif",44.5,Bm,G,9.7.9.7.7.x,5.x.5.4.3.3
116,"Schubert, Franz - Standchen-Accords (6e en ré).gpif",45.5,G,D,5.x.5.4.3.3,0.x.4.2.3.2
117,"Schubert, Franz - Standchen-Accords (6e en ré).gpif",46.5,D,A,0.x.4.2.3.2,x.0.2.2.2.x
118,"Schubert, Franz - Standchen-Accords (6e en ré).gpif",48.5,D,D,0.5.4.2.3.2,0.5.4.2.3.x
119,"Schubert, Franz - Standchen-Accords (6e en ré).gpif",49.5,D,Gm6,0.5.4.2.3.x,x.10.x.9.8.6
120,"Schubert, Franz - Standchen-Accords (6e en ré).gpif",50.5,Gm6,Gm6/A,x.10.x.9.8.6,x.0.x.9.8.6
121,"Schubert, Franz - Standchen-Accords (6e en ré).gpif",51.5,Gm6/A,D,x.0.x.9.8.6,x.5.4.2.3.x
122,"Schubert, Franz - Standchen-Accords (6e en ré).gpif",52.5,D,Gm,x.5.4.2.3.x,5.5.5.3.x.x
123,"Cohen, Leonard - Everybody Knows-Main guitar.gpif",10.5,A,A,5.7.7.6.5.5,5.7.7.6.5.5
124,"Cohen, Leonard - Everybody Knows-Main guitar.gpif",11.5,A,C#m,5.7.7.6.5.5,x.4.6.6.5.4
125,"Cohen, Leonard - Everybody Knows-Main guitar.gpif",15.5,A,F#m,5.7.7.6.5.5,2.4.4.2.2.2
126,"Cohen, Leonard - Everybody Knows-Main guitar.gpif",16.5,F#m,G#,2.4.4.2.2.2,4.6.6.5.4.4
127,"Cohen, Leonard - Everybody Knows-Main guitar.gpif",17.5,G#,B,4.6.6.5.4.4,x.2.4.4.4.2
128,"Cohen, Leonard - Everybody Knows-Main guitar.gpif",18.5,B,C#m,x.2.4.4.4.2,x.4.6.6.5.4
129,"Cohen, Leonard - Everybody Knows-Main guitar.gpif",19.5,C#m,D,x.4.6.6.5.4,x.5.7.7.7.5
130,"Cohen, Leonard - Everybody Knows-Main guitar.gpif",20.5,D,G#,x.5.7.7.7.5,4.6.6.5.4.4
131,"Cohen, Leonard - Everybody Knows-Main guitar.gpif",21.5,G#,C#m,4.6.6.5.4.4,x.4.6.6.5.4
132,"Cohen, Leonard - Everybody Knows-Main guitar.gpif",22.5,C#m,C#m,x.4.6.6.5.4,x.4.6.6.5.4
133,"Cohen, Leonard - Everybody Knows-Main guitar.gpif",23.5,C#m,E,x.4.6.6.5.4,0.2.2.1.0.0
134,"Cohen, Leonard - Everybody Knows-Main guitar.gpif",29.0,B,A,x.2.4.4.4.2,5.7.7.6.5.5
135,"Cohen, Leonard - Everybody Knows-Main guitar.gpif",28.5,C#m,B,x.4.6.6.5.4,x.2.4.4.4.2
136,"Cohen, Leonard - Everybody Knows-Main guitar.gpif",29.5,A,E,5.7.7.6.5.5,0.2.2.1.0.0
137,"Brassens, Georges - Dans L_'eau De La Claire Fontaine-Arpèges.gpif",0.0,D,D,x.x.4.2.3.2,x.x.0.2.3.2
138,"Brassens, Georges - Dans L_'eau De La Claire Fontaine-Arpèges.gpif",0.5,D,D,x.x.0.2.3.2,x.x.4.2.3.2
139,"Brassens, Georges - Dans L_'eau De La Claire Fontaine-Arpèges.gpif",1.5,D,F#7,x.x.0.2.3.2,x.4.4.3.2.0
140,"Brassens, Georges - Dans L_'eau De La Claire Fontaine-Arpèges.gpif",2.5,F#7,Bm,x.4.4.3.2.0,x.2.4.4.3.2
141,"Brassens, Georges - Dans L_'eau De La Claire Fontaine-Arpèges.gpif",3.5,Bm,D7,x.2.4.4.3.2,x.x.0.2.1.2
142,"Brassens, Georges - Dans L_'eau De La Claire Fontaine-Arpèges.gpif",4.5,D7,G,x.x.0.2.1.2,3.5.5.4.3.3
143,"Brassens, Georges - Dans L_'eau De La Claire Fontaine-Arpèges.gpif",5.5,G,F#,3.5.5.4.3.3,2.4.4.3.2.2
144,"Brassens, Georges - Dans L_'eau De La Claire Fontaine-Arpèges.gpif",7.0,Bm,F#,x.2.4.4.3.2,2.4.4.3.2.2
145,"Brassens, Georges - Dans L_'eau De La Claire Fontaine-Arpèges.gpif",6.5,F#,Bm,2.4.4.3.2.2,x.2.4.4.3.2
146,"Brassens, Georges - Dans L_'eau De La Claire Fontaine-Arpèges.gpif",11.5,Bm,D7,x.2.4.4.3.2,x.x.7.7.7.8
147,"Brassens, Georges - Dans L_'eau De La Claire Fontaine-Arpèges.gpif",12.5,D7,G,x.x.7.7.7.8,3.5.5.4.3.3
148,"Brassens, Georges - Dans L_'eau De La Claire Fontaine-Arpèges.gpif",13.5,G,F#7,3.5.5.4.3.3,x.4.4.3.2.0
149,"Brassens, Georges - Dans L'eau De La Claire Fontaine-Arpèges.gpif",0.0,D,D,x.x.4.2.3.2,x.x.0.2.3.2
150,"Brassens, Georges - Dans L'eau De La Claire Fontaine-Arpèges.gpif",0.5,D,D,x.x.0.2.3.2,x.x.4.2.3.2
151,"Brassens, Georges - Dans L'eau De La Claire Fontaine-Arpèges.gpif",1.5,D,F#7,x.x.0.2.3.2,x.4.4.3.2.0
152,"Brassens, Georges - Dans L'eau De La Claire Fontaine-Arpèges.gpif",2.5,F#7,Bm,x.4.4.3.2.0,x.2.4.4.3.2
153,"Brassens, Georges - Dans L'eau De La Claire Fontaine-Arpèges.gpif",3.5,Bm,D7,x.2.4.4.3.2,x.x.0.2.1.2
154,"Brassens, Georges - Dans L'eau De La Claire Fontaine-Arpèges.gpif",4.5,D7,G,x.x.0.2.1.2,3.5.5.4.3.3
155,"Brassens, Georges - Dans L'eau De La Claire Fontaine-Arpèges.gpif",5.5,G,F#,3.5.5.4.3.3,2.4.4.3.2.2
156,"Brassens, Georges - Dans L'eau De La Claire Fontaine-Arpèges.gpif",7.0,Bm,F#,x.2.4.4.3.2,2.4.4.3.2.2
157,"Brassens, Georges - Dans L'eau De La Claire Fontaine-Arpèges.gpif",6.5,F#,Bm,2.4.4.3.2.2,x.2.4.4.3.2
158,"Brassens, Georges - Dans L'eau De La Claire Fontaine-Arpèges.gpif",11.5,Bm,D7,x.2.4.4.3.2,x.x.7.7.7.8
159,"Brassens, Georges - Dans L'eau De La Claire Fontaine-Arpèges.gpif",12.5,D7,G,x.x.7.7.7.8,3.5.5.4.3.3
160,"Brassens, Georges - Dans L'eau De La Claire Fontaine-Arpèges.gpif",13.5,G,F#7,3.5.5.4.3.3,x.4.4.3.2.0
161,"Stewart, Rod - I was only joking-Rythm Guitar.gpif",0.5,A,C#m/A,x.0.2.2.2.0,x.0.2.1.2.0
162,"Stewart, Rod - I was only joking-Rythm Guitar.gpif",1.5,C#m/A,A7,x.0.2.1.2.0,x.0.2.0.2.0
163,"Stewart, Rod - I was only joking-Rythm Guitar.gpif",2.5,A7,D,x.0.2.0.2.0,x.x.0.2.3.2
164,"Stewart, Rod - I was only joking-Rythm Guitar.gpif",3.5,D,Dm,x.x.0.2.3.2,x.x.0.2.3.1
165,"Stewart, Rod - I was only joking-Rythm Guitar.gpif",4.5,Dm,A,x.x.0.2.3.1,x.0.2.2.2.0
166,"Stewart, Rod - I was only joking-Rythm Guitar.gpif",5.5,A,E,x.0.2.2.2.0,0.2.2.1.0.0
167,"Stewart, Rod - I was only joking-Rythm Guitar.gpif",6.5,E,A,0.2.2.1.0.0,x.0.2.2.2.0
168,"Stewart, Rod - I was only joking-Rythm Guitar.gpif",7.5,A,A,x.0.2.2.2.0,x.0.2.2.2.0
169,"Stewart, Rod - I was only joking-Rythm Guitar.gpif",24.0,A,D,x.0.2.2.2.0,x.x.0.2.3.2
170,"Stewart, Rod - I was only joking-Rythm Guitar.gpif",24.5,D,E,x.x.0.2.3.2,0.2.2.1.0.0
171,"Stewart, Rod - I was only joking-Rythm Guitar.gpif",26.0,A,Bm,x.0.2.2.2.0,x.2.4.4.3.2
172,"Stewart, Rod - I was only joking-Rythm Guitar.gpif",26.5,Bm,A,x.2.4.4.3.2,x.0.2.2.2.0
173,"Stewart, Rod - I was only joking-Rythm Guitar.gpif",62.5,D,A,x.x.0.2.3.2,x.0.2.2.2.0
174,"Stewart, Rod - I was only joking-Electric Guitar.gpif",58.5,A,D,x.0.2.2.2.0,x.x.0.2.3.2
175,"Stewart, Rod - I was only joking-Electric Guitar.gpif",59.5,D,E,x.x.0.2.3.2,0.2.2.1.0.0
176,"Stewart, Rod - I was only joking-Electric Guitar.gpif",60.5,E,A,0.2.2.1.0.0,x.0.2.2.2.0
177,"Stewart, Rod - I was only joking-Electric Guitar.gpif",62.5,D,A,x.x.0.2.3.2,x.0.2.2.2.0
178,"Stewart, Rod - I was only joking-Electric Guitar.gpif",63.5,A,E,x.0.2.2.2.0,0.2.2.1.0.0
179,"Stewart, Rod - I was only joking-Electric Guitar.gpif",65.5,A,A,x.0.2.2.2.0,x.0.2.2.2.0
180,Warren G - I Shot The Sheriff-guitar 2.gpif,5.5,Gm,Cm,x.x.x.3.3.3,x.x.x.5.4.3
181,Warren G - I Shot The Sheriff-guitar 2.gpif,6.5,Cm,Gm,x.x.x.5.4.3,x.x.x.3.3.3
182,Warren G - I Shot The Sheriff-guitar 2.gpif,13.0,Cm,F,x.x.x.5.4.3,x.x.x.2.1.1
183,Warren G - I Shot The Sheriff-guitar 2.gpif,13.5,F,Gm,x.x.x.2.1.1,x.x.x.3.3.3
184,"Taylor, James - Mexico-second guitar no capo.gpif",12.0,A/C#,E/B,x.x.x.6.5.5,x.x.x.4.5.4
185,"Taylor, James - Mexico-second guitar no capo.gpif",18.0,F#/C#,D#sus2/A#,x.x.x.6.7.6,x.x.8.8.6.x
186,"Taylor, James - Mexico-second guitar no capo.gpif",20.0,A#m/C#,D#m/A#,x.x.x.6.x.6,x.x.8.8.7.x
187,"Taylor, James - Mexico-second guitar no capo.gpif",20.5,D#m/A#,Fm/G#,x.x.8.8.7.x,x.x.6.x.6.x
188,"Taylor, James - Mexico-second guitar no capo.gpif",21.5,Fm/G#,F#/C#,x.x.6.x.6.x,x.x.x.6.7.6
189,"Taylor, James - Mexico-second guitar no capo.gpif",39.0,E/G#,B/F#,x.x.6.4.5.x,x.x.4.4.4.x
190,"Taylor, James - Mexico-Acoustic guitar capo 2.gpif",0.0,D,A,x.x.0.2.3.2,x.0.2.2.2.0
191,"Taylor, James - Mexico-Acoustic guitar capo 2.gpif",0.5,Bm,A,x.2.4.4.3.2,x.0.2.2.2.0
192,"Taylor, James - Mexico-Acoustic guitar capo 2.gpif",1.5,A,A/B,x.0.2.2.2.0,x.2.2.2.2.0
193,"Taylor, James - Mexico-Acoustic guitar capo 2.gpif",3.0,Bm,A/B,x.2.4.4.3.2,x.2.2.2.2.0
194,"Taylor, James - Mexico-Acoustic guitar capo 2.gpif",2.5,A/B,Bm,x.2.2.2.2.0,x.2.4.4.3.2
195,"Taylor, James - Mexico-Acoustic guitar capo 2.gpif",3.5,A/B,Cadd9,x.2.2.2.2.0,x.3.2.0.3.0
196,"Taylor, James - Mexico-Acoustic guitar capo 2.gpif",5.0,G,D,3.2.0.0.3.x,x.x.0.2.3.2
197,"Taylor, James - Mexico-Acoustic guitar capo 2.gpif",4.5,Cadd9,G,x.3.2.0.3.0,3.2.0.0.3.x
198,"Taylor, James - Mexico-Acoustic guitar capo 2.gpif",6.0,A,D,x.0.2.2.2.0,x.x.0.2.3.2
199,"Taylor, James - Mexico-Acoustic guitar capo 2.gpif",9.5,Bm,Cadd9,x.2.4.4.3.2,x.3.2.0.3.0
200,"Taylor, James - Mexico-Acoustic guitar capo 2.gpif",10.5,Cadd9,G5,x.3.2.0.3.0,3.x.0.0.3.3
201,"Taylor, James - Mexico-Acoustic guitar capo 2.gpif",18.0,E/G#,C#m/G#,x.x.6.4.5.4,x.x.6.6.5.4
202,"Taylor, James - Mexico-Acoustic guitar capo 2.gpif",19.0,B/F#,A,x.x.4.4.4.2,x.0.2.2.2.0
203,"Taylor, James - Mexico-Acoustic guitar capo 2.gpif",18.5,C#m/G#,B/F#,x.x.6.6.5.4,x.x.4.4.4.2
204,"Taylor, James - Mexico-Acoustic guitar capo 2.gpif",19.5,A,E/G#,x.0.2.2.2.0,x.x.6.4.5.4
205,"Taylor, James - Mexico-Acoustic guitar capo 2.gpif",23.5,A,D/F#,x.0.2.2.2.0,x.x.4.2.3.2
206,"Taylor, James - Mexico-Acoustic guitar capo 2.gpif",24.5,D/F#,E/G#,x.x.4.2.3.2,x.x.6.4.5.4
207,"Taylor, James - Mexico-Acoustic guitar capo 2.gpif",33.0,B/F#,B/F#,x.x.4.4.4.2,x.x.4.4.4.2
208,"Taylor, James - Mexico-Acoustic guitar capo 2.gpif",34.0,F#/A#,D#m/A#,x.x.8.6.7.6,x.x.8.8.7.6
