,filename,measure,current_chord,next_chord,current_position,next_position
176,18,33.0,Dsus2,D,x.x.0.2.3.0,x.x.0.2.3.2
177,18,33.0,D,Dsus2,x.x.0.2.3.2,x.x.0.2.3.0
178,18,31.0,B,Em,x.2.4.4.4.2,0.2.2.0.0.0
179,18,22.0,D,Eb,x.x.0.2.3.2,x.6.8.8.8.6
180,18,9.5,Eb,Db,x.6.8.8.8.6,x.4.6.6.6.4
181,18,10.0,Ab,B,4.6.6.5.4.4,x.2.4.4.4.2
182,18,10.0,Db,Ab,x.4.6.6.6.4,4.6.6.5.4.4
183,18,9.0,C,Bb,x.3.5.5.5.3,x.1.3.3.3.1
184,18,34.0,D,Dsus4,x.x.0.2.3.2,x.x.0.2.3.3
185,18,8.0,D,Eb,x.5.7.7.7.5,x.6.8.8.8.6
186,18,7.0,C,D,x.3.5.5.5.3,x.5.7.7.7.5
187,18,7.0,D,C,x.5.7.7.7.5,x.3.5.5.5.3
188,18,5.5,Bb,C,x.1.3.3.3.1,x.3.5.5.5.3
189,18,9.0,Bb,Eb,x.1.3.3.3.1,x.6.8.8.8.6
190,18,8.0,Eb,Bb,x.6.8.8.8.6,x.1.3.3.3.1
191,18,22.0,C,D,x.3.5.5.5.3,x.x.0.2.3.2
192,18,36.0,Am,Asus2,x.0.2.2.1.0,x.0.2.2.0.0
193,18,199.5,C,C,x.3.5.5.5.3,x.3.5.5.5.3
194,18,152.5,D,D,x.x.0.2.3.2,x.x.0.2.3.2
195,18,34.5,D,A,x.x.0.2.3.2,x.0.2.2.2.x
196,18,138.5,Em,C,0.2.2.0.0.0,x.3.2.0.1.0
197,18,93.5,Dsus2,Em,x.x.0.2.3.0,0.2.2.0.0.0
198,18,79.5,Em,Am,0.2.2.0.0.0,x.0.2.2.1.0
199,18,43.5,A,Am,x.0.2.2.2.0,x.0.2.2.1.0
200,18,139.5,C,D,x.3.2.0.1.0,x.x.0.2.3.2
201,18,39.5,D,Em,x.x.0.2.3.2,0.2.2.0.0.0
202,18,37.5,Em,D,0.2.2.0.0.0,x.x.0.2.3.2
203,18,36.5,Am,Em,x.0.2.2.1.0,0.2.2.0.0.0
204,18,35.5,A,Am,x.0.2.2.2.x,x.0.2.2.1.0
205,18,36.0,Asus2,Am,x.0.2.2.0.0,x.0.2.2.1.0
206,18,42.5,D,A,x.x.0.2.3.2,x.0.2.2.2.0
207,18,34.0,Dsus4,D,x.x.0.2.3.3,x.x.0.2.3.2
208,19,45.5,G5,D5,3.x.0.0.3.3,x.x.0.2.3.x
209,19,46.0,D5,A5,x.x.0.2.3.x,x.0.2.2.x.x
210,19,44.5,C5,G5,x.3.5.x.x.x,3.x.0.0.3.3
211,19,41.5,D5,C5,x.5.7.7.x.x,x.3.5.x.x.x
212,19,34.5,D5,A5,x.5.7.7.x.x,x.0.2.2.x.x
213,19,0.5,E,D5,x.7.9.9.9.x,x.5.7.7.x.x
214,19,2.0,D/C#,A5,x.4.7.x.x.x,x.0.2.2.x.x
215,19,2.0,A5,E,x.0.2.2.x.x,x.7.9.9.9.x
216,19,33.5,C5,D5,x.3.5.x.x.x,x.5.7.7.x.x
217,19,33.0,A5,C5,x.0.2.2.x.x,x.3.5.x.x.x
218,19,6.5,E,E,x.7.9.9.9.x,x.7.9.9.9.x
219,19,1.5,D5,D/C#,x.5.7.7.x.x,x.4.7.x.x.x
220,20,33.5,C/G,Am,3.3.2.0.1.0,x.0.2.2.1.0
221,20,32.5,Dsus4/F#,C/G,2.x.0.2.3.3,3.3.2.0.1.0
222,20,27.5,G,C/G,3.2.0.0.3.3,3.3.2.0.1.0
223,20,25.5,G,Am/E,3.2.0.0.3.3,0.0.2.2.1.0
224,20,24.5,Dsus4/F#,G,2.x.0.2.3.3,3.2.0.0.3.3
225,20,23.5,G,Dsus4,3.2.0.0.3.3,x.x.0.2.3.3
226,20,24.0,Dsus4,Dsus4/F#,x.x.0.2.3.3,2.x.0.2.3.3
227,20,22.5,Am/E,G,0.0.2.2.1.0,3.2.0.0.3.3
228,20,21.5,D/F#,Am,2.x.0.2.3.2,x.0.2.2.1.0
229,20,34.5,Am,G,x.0.2.2.1.0,3.2.0.0.3.3
230,20,20.5,C/G,D/F#,3.3.2.0.1.0,2.x.0.2.3.2
231,20,22.0,Am,Am/E,x.0.2.2.1.0,0.0.2.2.1.0
232,21,5.0,A,E,x.0.2.2.2.x,0.2.2.1.x.x
233,21,24.5,F5,G5,1.3.3.x.x.x,3.5.5.x.x.x
234,21,25.0,G5,Bb5,3.5.5.x.x.x,x.1.3.3.x.x
235,21,24.0,C5,F5,x.3.5.5.x.x,1.3.3.x.x.x
236,21,24.0,Bb5,C5,x.1.3.3.x.x,x.3.5.5.x.x
237,21,6.0,F#m,C#m,2.4.4.2.2.2,x.4.6.6.5.4
238,21,21.5,E,C#m,0.2.2.1.x.x,x.4.6.6.5.4
239,21,19.5,E,D,0.2.2.1.x.x,x.x.0.2.3.2
240,21,15.5,G5,E,3.x.0.0.3.3,0.2.2.1.x.x
241,21,14.5,D,C,x.x.0.2.3.2,x.3.2.0.1.0
242,21,15.0,C,G5,x.3.2.0.1.0,3.x.0.0.3.3
243,21,13.5,D,G5,x.x.0.2.3.2,3.x.0.0.3.3
244,21,12.5,E,G5,0.2.2.1.x.x,3.x.0.0.3.3
245,21,13.0,G5,D,3.x.0.0.3.3,x.x.0.2.3.2
246,21,24.0,D,Bb5,x.x.0.2.3.2,x.1.3.3.x.x
247,21,12.0,E,Esus4,0.2.2.1.x.x,0.2.2.2.0.0
248,21,10.5,F#m,D,2.4.4.2.2.2,x.x.0.2.3.2
249,21,8.5,E,A,0.2.2.1.x.x,x.0.2.2.2.x
250,21,12.0,Esus4,E,0.2.2.2.0.0,0.2.2.1.x.x
251,21,5.5,E,F#m,0.2.2.1.x.x,2.4.4.2.2.2
252,21,7.0,D,A,x.x.0.2.3.2,x.0.2.2.2.x
253,21,6.5,C#m,D,x.4.6.6.5.4,x.x.0.2.3.2
254,22,62.0,E,G,0.2.2.1.0.0,3.5.5.4.3.x
255,22,47.5,F#5,B,2.4.4.x.x.x,x.2.4.4.4.2
256,22,46.5,B,F#5,x.2.4.4.4.2,2.4.4.x.x.x
257,22,63.5,A,E,x.0.2.2.2.0,0.2.2.1.0.0
258,22,62.5,G,D,3.5.5.4.3.x,x.x.0.2.3.2
259,22,63.0,D,A,x.x.0.2.3.2,x.0.2.2.2.0
260,23,126.5,Bm,Am,7.9.9.7.7.7,5.7.7.5.5.5
261,23,94.5,D,Emadd9,x.x.0.2.3.2,0.2.4.0.0.0
262,23,49.0,G,D,3.2.0.0.0.3,x.x.0.2.3.2
263,23,49.5,D,C,x.x.0.2.3.2,x.3.2.0.1.0
264,23,52.5,Bm,C,x.2.4.4.3.2,x.3.2.0.1.0
265,23,53.5,C,Em,x.3.2.0.1.0,0.2.2.0.0.0
266,23,82.0,C,D,x.3.2.0.1.0,x.x.0.2.3.2
267,23,82.5,D,G,x.x.0.2.3.2,3.2.0.0.0.3
268,23,114.5,Bm,Emadd9,7.9.9.7.7.7,0.2.4.0.0.0
269,23,90.0,D,Dsus4,x.x.0.2.3.2,x.x.0.2.3.3
270,23,127.5,Am,Em,5.7.7.5.5.5,0.2.2.0.0.0
271,23,90.5,Dsus4,G,x.x.0.2.3.3,3.2.0.0.0.3
272,25,65.5,A,G#,5.7.7.6.5.5,4.6.6.5.4.4
273,25,1.0,E,C#m/G#,0.2.2.1.0.0,4.4.6.6.5.4
274,25,2.0,G#,A,4.6.6.5.4.4,5.7.7.6.5.5
275,25,23.5,C#m,B,9.11.11.9.9.9,7.9.9.8.7.7
276,25,22.5,Am,C#m,5.7.7.5.5.5,9.11.11.9.9.9
277,25,22.0,A,Am,5.7.7.6.5.5,5.7.7.5.5.5
278,25,21.0,E,G#,0.2.2.1.0.0,4.6.6.5.4.4
279,25,59.5,B,E,7.9.9.8.7.7,0.2.2.1.0.0
280,25,2.5,A,E,5.7.7.6.5.5,0.2.2.1.0.0
281,25,1.5,C#m/G#,G#,4.4.6.6.5.4,4.6.6.5.4.4
282,26,9.5,F,C,1.3.3.2.1.1,x.3.2.0.1.0
283,26,10.5,C,C,x.3.2.0.1.0,x.3.2.0.1.0
284,26,13.5,C,G,x.3.2.0.1.0,3.2.0.0.0.3
285,26,14.5,G,G,3.2.0.0.0.3,3.2.0.0.0.3
286,26,17.5,G,C,3.2.0.0.0.3,x.3.2.0.1.0
287,26,36.0,G,F,3.2.0.0.0.3,1.3.3.2.1.1
288,26,8.5,C,F,x.3.2.0.1.0,1.3.3.2.1.1
289,29,62.5,D5,G5,x.5.7.7.x.x,x.x.5.0.3.x
290,29,43.5,C,Cm,x.3.5.5.5.x,x.3.5.5.4.x
291,29,41.5,G5/E,G5/D,x.x.2.0.3.x,x.x.0.0.3.x
292,29,42.5,G5/D,C,x.x.0.0.3.x,x.3.5.5.5.x
293,29,44.5,Cm,G5,x.3.5.5.4.x,3.5.5.x.x.x
294,29,53.5,G5,G5/F#,3.5.5.x.x.x,2.5.5.x.x.x
295,29,54.5,G5/F#,E5,2.5.5.x.x.x,0.2.2.x.x.x
296,29,55.5,E5,Bm,0.2.2.x.x.x,x.2.4.4.3.x
297,29,57.5,C5,G5,x.3.5.5.x.x,3.5.5.x.x.x
298,29,61.5,C5,D5,x.3.5.5.x.x,x.5.7.7.x.x
299,29,40.5,G5/F#,G5/E,x.x.4.0.3.x,x.x.2.0.3.x
300,29,56.5,Bm,C5,x.2.4.4.3.x,x.3.5.5.x.x
301,29,39.5,G5,G5/F#,x.x.5.0.3.x,x.x.4.0.3.x
302,33,2.5,B5(#5),C5,x.2.5.x.x.x,x.3.5.x.x.x
303,33,66.5,Ab,Gsus4,x.x.6.5.4.x,3.5.5.5.x.x
304,33,1.5,E5,F5,0.2.x.x.x.x,1.3.x.x.x.x
305,33,1.0,C5,E5,x.3.5.x.x.x,0.2.x.x.x.x
306,33,2.0,F5,G5,1.3.x.x.x.x,3.5.x.x.x.x
307,33,2.0,G5,B5(#5),3.5.x.x.x.x,x.2.5.x.x.x
308,33,65.5,Cm7add11(no5),Ab,x.3.3.3.4.x,x.x.6.5.4.x
309,33,64.5,Cm7(#5)/G,Cm7add11(no5),3.3.6.3.4.3,x.3.3.3.4.x
310,33,63.5,Cm7add11(no5),Cm7(#5)/G,x.3.3.3.4.x,3.3.6.3.4.3
311,33,62.5,Ab,Cm7add11(no5),x.x.6.5.4.x,x.3.3.3.4.x
312,33,61.5,F6(no5)/Eb,Ab,x.6.7.7.6.x,x.x.6.5.4.x
313,33,60.5,Cm7,F6(no5)/Eb,x.3.5.3.4.3,x.6.7.7.6.x
314,33,67.5,Gsus4,G,3.5.5.5.x.x,3.5.5.4.3.3
315,33,58.5,Eb,G,x.6.5.3.4.3,3.5.5.4.3.3
316,33,57.5,G5,Eb,3.5.x.x.x.x,x.6.5.3.4.3
317,33,34.5,G5,Bb5,3.5.x.x.x.x,x.1.3.x.x.x
318,33,35.0,Bb5,F5,x.1.3.x.x.x,1.3.x.x.x.x
319,33,9.5,F/D,Bb/F,x.5.7.5.6.x,x.x.3.3.3.x
320,33,10.0,Bb/F,F,x.x.3.3.3.x,x.x.3.2.1.x
321,33,7.0,Eb/G,F/D,x.x.5.3.4.x,x.5.7.5.6.x
322,33,7.0,Bb/F,Eb/G,x.x.3.3.3.x,x.x.5.3.4.x
323,33,7.0,Eb/G,Bb/F,x.x.5.3.4.x,x.x.3.3.3.x
324,33,7.0,C5,Eb/G,x.3.5.x.x.x,x.x.5.3.4.x
325,33,59.5,G,Cm7,3.5.5.4.3.3,x.3.5.3.4.3
326,33,7.5,F/D,Eb/G,x.5.7.5.6.x,x.x.5.3.4.x
327,34,49.5,G5,D,3.5.x.x.x.x,x.5.7.7.7.x
328,34,45.5,G5,A5,3.5.x.x.x.x,5.7.x.x.x.x
329,34,45.0,F5,G5,1.3.x.x.x.x,3.5.x.x.x.x
330,34,43.5,C5,A5,x.3.5.x.x.x,5.7.x.x.x.x
331,34,29.5,F5,D,1.3.x.x.x.x,x.5.7.7.7.x
332,34,31.5,E5,G,0.7.9.x.x.x,3.2.0.0.3.3
333,34,30.5,D,E5,x.5.7.7.7.x,0.7.9.x.x.x
334,34,25.5,F5,A5,1.3.x.x.x.x,5.7.x.x.x.x
335,34,24.5,G5,F5,3.5.x.x.x.x,1.3.x.x.x.x
336,34,24.0,A5,G5,5.7.x.x.x.x,3.5.x.x.x.x
337,34,16.5,G,Bm,3.2.0.0.3.3,x.2.4.4.3.x
338,34,1.5,Dsus4/A,G,x.0.0.0.3.3,3.2.0.0.3.3
339,34,0.5,D/A,Cadd9,x.x.7.7.7.x,x.3.2.0.3.x
340,34,1.0,G/B,Dsus4/A,x.2.0.0.3.3,x.0.0.0.3.3
341,34,42.5,A5,C5,x.0.2.x.x.x,x.3.5.x.x.x
342,34,1.0,Cadd9,G/B,x.3.2.0.3.x,x.2.0.0.3.3
343,34,0.0,G,D/A,3.2.0.0.3.3,x.x.7.7.7.x
344,36,7.0,F,Gm,1.3.3.2.1.1,3.5.5.3.3.3
345,36,5.5,Dm7,Cm7,x.5.7.5.6.5,x.3.5.3.4.3
346,36,4.5,Eb7M,Dm7,x.6.8.7.8.6,x.5.7.5.6.5
347,36,3.5,F6,Eb7M,1.x.3.2.3.1,x.6.8.7.8.6
348,36,2.5,Gm,F6,3.5.5.3.3.3,1.x.3.2.3.1
349,36,26.0,Cm,Cm7,x.3.5.5.4.3,x.3.5.3.4.3
350,36,27.0,F,F7sus4,1.3.3.2.1.1,1.3.1.3.1.1
351,36,27.5,F7sus4,Gm,1.3.1.3.1.1,3.5.5.3.3.3
352,36,28.5,Gm,Gm7,3.5.5.3.3.3,3.5.3.3.3.3
353,36,29.5,Gm7,Cm,3.5.3.3.3.3,x.3.5.5.4.3
354,36,31.5,Gm,G,3.5.5.3.3.3,3.5.5.x.x.x
355,36,33.0,Cm,Bb,x.3.5.5.4.3,6.8.8.7.6.6
