,filename,measure,current_chord,next_chord,current_position,next_position
36,6,4.5,A9,Asus4,x.0.2.2.0.x,x.0.2.2.3.x
37,6,5.5,Asus4,Am,x.0.2.2.3.x,x.0.2.2.1.x
38,6,6.5,Am,A9,x.0.2.2.1.x,x.0.2.2.0.x
39,6,7.5,A9,C9,x.0.2.2.0.x,x.3.2.x.3.x
40,6,11.5,C9,Am,x.3.2.x.3.x,x.0.2.2.1.x
41,6,15.0,Am,G/B,x.0.2.2.1.x,x.2.0.0.3.x
42,6,32.5,D/F#,G,2.x.0.2.3.x,3.2.0.0.0.3
43,6,16.5,C,G/B,x.3.2.x.1.x,x.2.0.0.3.x
44,6,17.5,G/B,Am,x.2.0.0.3.x,x.0.2.2.1.x
45,6,18.5,Am,Am,x.0.2.2.1.x,x.0.2.2.1.x
46,6,19.5,Am,G,x.0.2.2.1.x,3.2.0.0.0.3
47,6,21.5,Dm,Am,x.x.0.2.3.1,x.0.2.2.1.x
48,6,33.5,G,Am,3.2.0.0.0.3,x.0.2.2.1.x
49,6,66.5,Fadd#11/A,Fadd#11/A,x.0.3.5.0.x,x.0.3.5.0.x
50,6,35.5,Am/G,D/F#,3.x.2.2.1.x,2.x.0.2.3.x
51,6,86.5,A9,Am,x.0.2.2.0.x,x.0.2.2.1.x
52,6,34.5,Am,Am/G,x.0.2.2.1.x,3.x.2.2.1.x
53,6,69.5,Fadd#11/A,Am9,x.0.3.5.0.x,x.0.7.5.0.x
54,6,68.5,F6/A,Fadd#11/A,x.0.3.5.3.x,x.0.3.5.0.x
55,6,78.5,Fadd#11/A,C,x.0.3.5.0.x,x.3.2.x.1.x
56,6,64.5,G/A,G/A,x.0.5.7.0.x,x.0.5.7.0.x
57,6,63.5,Am9,G/A,x.0.7.5.0.x,x.0.5.7.0.x
58,6,62.5,Am9,Am9,x.0.7.5.0.x,x.0.7.5.0.x
59,6,61.5,G,Am9,3.2.0.0.0.3,x.0.7.5.0.x
60,6,65.5,G/A,Fadd#11/A,x.0.5.7.0.x,x.0.3.5.0.x
61,7,32.0,E,B7,0.2.2.1.0.0,x.2.1.2.0.2
62,7,15.5,B7,E,x.2.4.2.4.x,0.7.9.9.9.x
63,7,15.0,F#,B7,2.4.4.3.2.2,x.2.4.2.4.x
64,7,13.5,E9/B,A,x.2.x.x.3.2,5.7.7.6.5.5
65,7,13.0,C#m,E9/B,x.4.6.6.5.x,x.2.x.x.3.2
66,7,11.5,E,E,0.2.2.1.0.0,0.7.9.9.9.x
67,7,10.5,E/G#,A,4.x.6.4.5.x,x.0.2.2.2.x
68,7,11.0,B7,E,x.2.1.2.0.2,0.2.2.1.0.0
69,7,2.5,E/G#,F#,4.x.6.4.5.x,2.4.4.3.2.2
70,7,3.5,B7,E,x.2.1.2.0.2,0.7.9.9.9.x
71,7,3.0,F#,B7,2.4.4.3.2.2,x.2.1.2.0.2
72,7,1.5,E7/B,A,7.x.6.7.5.x,5.7.7.6.5.5
73,7,2.0,A,E/G#,5.7.7.6.5.5,4.x.6.4.5.x
74,7,0.5,Ab/Eb,C#m,x.6.6.5.4.x,x.4.6.6.5.x
75,7,1.0,C#m,E7/B,x.4.6.6.5.x,7.x.6.7.5.x
76,7,0.0,E,Ab/Eb,0.7.9.9.9.x,x.6.6.5.4.x
77,7,11.0,A,B7,x.0.2.2.2.x,x.2.1.2.0.2
78,9,30.5,D,B5,x.5.7.7.7.x,x.2.4.4.x.x
79,9,29.0,G5,F#5,x.10.12.x.x.x,x.9.11.x.x.x
80,9,29.0,F#5,E5,x.9.11.x.x.x,x.7.9.x.x.x
81,9,29.0,E5,F#5,x.7.9.x.x.x,x.9.11.x.x.x
82,9,28.5,E5,G5,0.7.9.9.x.x,x.10.12.x.x.x
83,9,29.5,E5,D,x.7.9.x.x.x,x.5.7.7.7.x
84,9,31.0,B5,Bm7/11,x.2.4.4.x.x,x.x.x.2.3.0
85,9,31.5,Bm7/11,E5,x.x.x.2.3.0,0.7.9.9.x.x
86,12,64.5,Gadd9,Emadd9,3.x.0.2.0.x,0.2.4.0.x.x
87,12,67.5,F#7,Gadd9,2.4.2.3.2.2,3.x.0.2.0.x
88,12,71.5,F#7,F#,2.4.2.3.2.2,2.4.4.3.2.2
89,12,7.5,F#sus4,Badd11,2.x.4.4.2.x,7.x.9.8.5.x
90,12,15.5,F#sus4,G#m7add11,2.x.4.4.2.x,4.x.4.4.2.x
91,12,16.5,G#m7add11,Emaj7add13,4.x.4.4.2.x,0.x.6.6.4.x
92,12,18.5,F#sus4,F#,2.x.4.4.2.x,2.4.4.3.2.2
93,12,6.5,Emaj7add13,F#sus4,0.x.6.6.4.x,2.x.4.4.2.x
94,12,51.5,F#,Bmadd9,2.4.4.3.2.2,7.9.11.0.x.x
95,12,54.5,Emadd9,F#7sus4,0.2.4.0.x.x,2.4.2.4.2.2
96,12,55.5,F#7sus4,Bmadd9,2.4.2.4.2.2,7.9.11.0.x.x
97,12,63.5,F#7sus4,Gadd9,2.4.2.4.2.2,3.x.0.2.0.x
98,12,19.5,F#,Badd11,2.4.4.3.2.2,7.x.9.8.5.x
99,12,66.5,F#7sus4,F#7,2.4.2.4.2.2,2.4.2.3.2.2
100,13,4.0,Em,Em9,x.7.9.0.8.0,x.7.5.7.7.x
101,13,49.5,C7M,Em9,x.3.5.4.5.0,x.7.5.7.7.x
102,13,45.5,A7,C7M,x.0.2.0.2.0,x.3.5.4.5.0
103,13,40.0,C7M,A7,x.3.5.4.5.0,x.0.2.0.2.0
104,13,27.5,C7M,Em,x.3.5.4.5.0,x.7.9.0.8.0
105,13,6.5,Em9,C7M,x.7.5.7.7.x,x.3.5.4.5.0
106,13,7.0,C7M,Am7,x.3.5.4.5.0,5.7.5.5.x.x
107,13,5.5,Am7,Em,5.7.5.5.x.x,x.7.9.0.8.0
108,14,19.5,C#5,G#5,x.4.6.6.x.x,4.6.6.x.x.x
109,14,21.0,E5,G#5,0.2.2.x.x.x,4.6.6.x.x.x
110,14,20.5,A5,E5,5.7.7.x.x.x,0.2.2.x.x.x
111,14,22.0,A,Am,5.7.7.6.5.5,5.7.7.5.5.5
112,14,21.5,G#5,A,4.6.6.x.x.x,5.7.7.6.5.5
113,14,22.5,Am,C#m,5.7.7.5.5.5,9.11.11.9.9.9
114,14,23.5,C#m,B,9.11.11.9.9.9,7.9.9.8.7.7
115,14,19.0,E5,C#5,0.2.2.x.x.x,x.4.6.6.x.x
116,14,20.0,G#5,A5,4.6.6.x.x.x,5.7.7.x.x.x
117,15,34.5,C9(no5),Daug/C,x.3.x.3.3.0,x.3.x.3.3.2
118,15,34.0,Daug/C,C9(no5),x.3.x.3.3.2,x.3.x.3.3.0
119,15,7.5,Bbm/Eb,Ab7M,x.6.8.6.6.x,4.6.5.5.4.x
120,15,37.5,Daug/C,Ab7M,x.3.x.3.3.2,4.6.5.5.4.x
121,16,18.0,A,E,x.x.14.14.14.x,x.x.21.21.21.x
122,16,17.5,E,A,x.x.21.21.21.x,x.x.14.14.14.x
123,16,31.5,B,A,x.x.16.16.16.x,x.x.14.14.14.x
124,16,5.5,Bsus4,B,x.2.4.4.5.x,x.2.4.4.4.x
125,16,12.5,B,F#5,x.2.4.4.4.x,2.4.4.x.x.x
126,16,5.0,B,Bsus4,x.2.4.4.4.x,x.2.4.4.5.x
127,16,17.0,D,E,x.x.19.19.19.x,x.x.21.21.21.x
128,16,18.5,B,B,x.x.16.16.16.x,x.2.4.4.4.x
129,16,18.0,E,B,x.x.21.21.21.x,x.x.16.16.16.x
130,16,74.5,B,A,x.2.4.4.4.x,x.x.14.14.14.x
131,17,97.5,D,Bm,x.x.0.2.3.2,x.2.4.4.3.2
132,17,120.5,G,A,3.5.5.4.3.3,x.0.2.2.2.0
133,17,119.5,G,G,3.5.5.4.3.3,3.5.5.4.3.3
134,17,114.5,A,G,5.7.7.6.5.5,3.5.5.4.3.3
135,17,113.5,G,A,3.5.5.4.3.3,5.7.7.6.5.5
136,17,110.5,Bm,A,x.2.4.4.3.2,x.0.2.2.2.0
137,17,100.5,F#m,D,2.4.4.2.2.2,x.x.0.2.3.2
138,17,99.5,F#m,F#m,2.4.4.2.2.2,2.4.4.2.2.2
139,17,99.0,F#7sus4,F#m,2.4.2.4.x.x,2.4.4.2.2.2
140,17,98.5,Bm,F#m,x.2.4.4.3.2,2.4.4.2.2.2
141,17,99.0,F#m,F#7sus4,2.4.4.2.2.2,2.4.2.4.x.x
142,19,0.5,E,D5,x.7.9.9.9.x,x.5.7.7.x.x
143,19,2.0,D/C#,A5,x.4.7.x.x.x,x.0.2.2.x.x
144,19,2.0,A5,E,x.0.2.2.x.x,x.7.9.9.9.x
145,19,1.5,D5,D/C#,x.5.7.7.x.x,x.4.7.x.x.x
146,19,33.5,C5,D5,x.3.5.x.x.x,x.5.7.7.x.x
147,19,33.0,A5,C5,x.0.2.2.x.x,x.3.5.x.x.x
148,19,34.5,D5,A5,x.5.7.7.x.x,x.0.2.2.x.x
149,19,44.5,C5,G5,x.3.5.x.x.x,3.x.0.0.3.3
150,19,46.0,D5,A5,x.x.0.2.3.x,x.0.2.2.x.x
151,19,45.5,G5,D5,3.x.0.0.3.3,x.x.0.2.3.x
152,19,6.5,E,E,x.7.9.9.9.x,x.7.9.9.9.x
153,19,41.5,D5,C5,x.5.7.7.x.x,x.3.5.x.x.x
154,21,25.0,G5,Bb5,3.5.5.x.x.x,x.1.3.3.x.x
155,21,15.5,G5,E,3.x.0.0.3.3,0.2.2.1.x.x
156,21,24.0,C5,F5,x.3.5.5.x.x,1.3.3.x.x.x
157,21,24.5,F5,G5,1.3.3.x.x.x,3.5.5.x.x.x
158,21,24.0,Bb5,C5,x.1.3.3.x.x,x.3.5.5.x.x
159,21,6.5,C#m,D,x.4.6.6.5.4,x.x.0.2.3.2
160,21,10.5,F#m,D,2.4.4.2.2.2,x.x.0.2.3.2
161,21,5.0,A,E,x.0.2.2.2.x,0.2.2.1.x.x
162,21,21.5,E,C#m,0.2.2.1.x.x,x.4.6.6.5.4
163,21,5.5,E,F#m,0.2.2.1.x.x,2.4.4.2.2.2
164,21,7.0,D,A,x.x.0.2.3.2,x.0.2.2.2.x
165,21,24.0,D,Bb5,x.x.0.2.3.2,x.1.3.3.x.x
166,21,15.0,C,G5,x.3.2.0.1.0,3.x.0.0.3.3
167,21,14.5,D,C,x.x.0.2.3.2,x.3.2.0.1.0
168,21,12.5,E,G5,0.2.2.1.x.x,3.x.0.0.3.3
169,21,13.0,G5,D,3.x.0.0.3.3,x.x.0.2.3.2
170,21,12.0,Esus4,E,0.2.2.2.0.0,0.2.2.1.x.x
171,21,12.0,E,Esus4,0.2.2.1.x.x,0.2.2.2.0.0
172,21,19.5,E,D,0.2.2.1.x.x,x.x.0.2.3.2
173,21,8.5,E,A,0.2.2.1.x.x,x.0.2.2.2.x
174,21,13.5,D,G5,x.x.0.2.3.2,3.x.0.0.3.3
175,21,6.0,F#m,C#m,2.4.4.2.2.2,x.4.6.6.5.4
176,22,46.5,B,F#5,x.2.4.4.4.2,2.4.4.x.x.x
177,22,47.5,F#5,B,2.4.4.x.x.x,x.2.4.4.4.2
178,22,62.0,E,G,0.2.2.1.0.0,3.5.5.4.3.x
179,22,63.0,D,A,x.x.0.2.3.2,x.0.2.2.2.0
180,22,63.5,A,E,x.0.2.2.2.0,0.2.2.1.0.0
181,22,63.5,A,E,x.0.2.2.2.0,0.2.2.1.0.0
182,22,46.5,B,F#5,x.2.4.4.4.2,2.4.4.x.x.x
183,22,47.5,F#5,B,2.4.4.x.x.x,x.2.4.4.4.2
184,22,62.0,E,G,0.2.2.1.0.0,3.5.5.4.3.x
185,22,63.0,D,A,x.x.0.2.3.2,x.0.2.2.2.0
186,22,62.5,G,D,3.5.5.4.3.x,x.x.0.2.3.2
187,22,62.5,G,D,3.5.5.4.3.x,x.x.0.2.3.2
188,23,49.0,G,D,3.2.0.0.0.3,x.x.0.2.3.2
189,23,49.5,D,C,x.x.0.2.3.2,x.3.2.0.1.0
190,23,127.5,Am,Em,5.7.7.5.5.5,0.2.2.0.0.0
191,23,126.5,Bm,Am,7.9.9.7.7.7,5.7.7.5.5.5
192,23,53.5,C,Em,x.3.2.0.1.0,0.2.2.0.0.0
193,23,82.0,C,D,x.3.2.0.1.0,x.x.0.2.3.2
194,23,82.5,D,G,x.x.0.2.3.2,3.2.0.0.0.3
195,23,90.0,D,Dsus4,x.x.0.2.3.2,x.x.0.2.3.3
196,23,114.5,Bm,Emadd9,7.9.9.7.7.7,0.2.4.0.0.0
197,23,94.5,D,Emadd9,x.x.0.2.3.2,0.2.4.0.0.0
198,23,52.5,Bm,C,x.2.4.4.3.2,x.3.2.0.1.0
199,23,90.5,Dsus4,G,x.x.0.2.3.3,3.2.0.0.0.3
200,24,26.0,Dm,Dsus2,x.5.7.7.6.5,x.5.7.7.5.5
201,24,26.5,Dm,A,x.5.7.7.6.5,x.0.2.2.2.0
202,24,129.0,Dsus4,D,x.0.x.7.8.x,x.0.x.7.7.x
203,24,130.0,D6,E/C,x.0.9.7.x.x,x.x.10.9.0.x
204,24,26.0,Dsus2,Dm,x.5.7.7.5.5,x.5.7.7.6.5
205,24,131.0,G/A,Am,x.0.5.4.x.x,x.0.7.5.x.x
206,24,129.5,D,D6,x.0.x.7.7.x,x.0.9.7.x.x
207,24,134.5,Am,G/A,x.0.10.9.x.x,x.0.5.4.x.x
208,24,134.0,D6,Am,x.0.9.7.x.x,x.0.10.9.x.x
209,24,130.5,E/C,G/A,x.x.10.9.0.x,x.0.5.4.x.x
210,24,133.0,A7,D,x.0.x.9.8.x,x.0.x.7.7.x
211,24,131.5,Am,G/A,x.0.7.5.x.x,x.0.5.4.x.x
212,24,132.5,G/A,A7,x.0.5.4.x.x,x.0.x.9.8.x
213,25,1.0,E,C#m/G#,0.2.2.1.0.0,4.4.6.6.5.4
214,25,2.0,G#,A,4.6.6.5.4.4,5.7.7.6.5.5
215,25,2.5,A,E,5.7.7.6.5.5,0.2.2.1.0.0
216,25,21.0,E,G#,0.2.2.1.0.0,4.6.6.5.4.4
217,25,22.0,A,Am,5.7.7.6.5.5,5.7.7.5.5.5
218,25,22.5,Am,C#m,5.7.7.5.5.5,9.11.11.9.9.9
219,25,23.5,C#m,B,9.11.11.9.9.9,7.9.9.8.7.7
220,25,59.5,B,E,7.9.9.8.7.7,0.2.2.1.0.0
221,25,65.5,A,G#,5.7.7.6.5.5,4.6.6.5.4.4
222,25,1.5,C#m/G#,G#,4.4.6.6.5.4,4.6.6.5.4.4
223,26,9.5,F,C,1.3.3.2.1.1,x.3.2.0.1.0
224,26,8.5,C,F,x.3.2.0.1.0,1.3.3.2.1.1
225,26,17.5,G,C,3.2.0.0.0.3,x.3.2.0.1.0
226,26,36.0,G,F,3.2.0.0.0.3,1.3.3.2.1.1
227,26,10.5,C,C,x.3.2.0.1.0,x.3.2.0.1.0
228,26,14.5,G,G,3.2.0.0.0.3,3.2.0.0.0.3
229,26,13.5,C,G,x.3.2.0.1.0,3.2.0.0.0.3
230,29,54.5,G5/F#,E5,2.5.5.x.x.x,0.2.2.x.x.x
231,29,55.5,E5,Bm,0.2.2.x.x.x,x.2.4.4.3.x
232,29,44.5,Cm,G5,x.3.5.5.4.x,3.5.5.x.x.x
233,29,57.5,C5,G5,x.3.5.5.x.x,3.5.5.x.x.x
234,29,61.5,C5,D5,x.3.5.5.x.x,x.5.7.7.x.x
235,29,62.5,D5,G5,x.5.7.7.x.x,x.x.5.0.3.x
236,29,42.5,G5/D,C,x.x.0.0.3.x,x.3.5.5.5.x
237,29,39.5,G5,G5/F#,x.x.5.0.3.x,x.x.4.0.3.x
238,29,40.5,G5/F#,G5/E,x.x.4.0.3.x,x.x.2.0.3.x
239,29,41.5,G5/E,G5/D,x.x.2.0.3.x,x.x.0.0.3.x
240,29,53.5,G5,G5/F#,3.5.5.x.x.x,2.5.5.x.x.x
241,29,56.5,Bm,C5,x.2.4.4.3.x,x.3.5.5.x.x
242,29,43.5,C,Cm,x.3.5.5.5.x,x.3.5.5.4.x
243,30,20.0,F5,C/E,1.3.3.x.x.x,0.3.2.x.x.x
244,30,20.5,C/E,D5,0.3.2.x.x.x,x.5.7.7.x.x
245,30,22.0,Bb5,F5,x.1.3.3.x.x,1.3.3.x.x.x
246,30,21.5,C5,Bb5,x.3.5.5.x.x,x.1.3.3.x.x
247,30,22.5,F5,C5,1.3.3.x.x.x,x.3.5.5.x.x
248,30,23.5,C5,F5,x.3.5.5.x.x,1.3.3.x.x.x
249,30,21.0,D5,C5,x.5.7.7.x.x,x.3.5.5.x.x
250,31,55.5,E5,A5,0.2.2.4.x.x,x.0.2.2.x.x
251,31,120.0,E5,G5,x.7.9.9.x.x,x.10.12.12.x.x
252,31,120.0,G5,F#5,x.10.12.12.x.x,x.9.11.11.x.x
253,31,62.5,A5,E5,x.0.2.2.x.x,0.2.2.x.x.x
254,31,120.5,F#5,D5,x.9.11.11.x.x,x.5.7.7.x.x
255,31,56.5,A5,C5,x.0.2.2.x.x,x.3.5.5.x.x
256,31,58.0,A5,D5,x.0.2.2.x.x,x.5.7.7.x.x
257,31,57.5,C5,A5,x.3.5.5.x.x,x.0.2.2.x.x
258,31,58.5,D5,E5,x.5.7.7.x.x,x.7.9.9.x.x
259,31,59.5,E5,A5,x.7.9.9.x.x,x.0.2.2.x.x
260,31,102.5,A5,E5,x.0.2.2.x.x,0.2.2.4.x.x
261,31,119.5,E5,D5,x.7.9.9.x.x,x.5.7.7.x.x
262,32,83.0,B5,A5,x.2.4.4.x.x,x.0.2.2.x.x
263,32,83.0,A5,E5,x.0.2.2.x.x,0.2.2.x.x.x
264,33,64.5,Cm7(#5)/G,Cm7add11(no5),3.3.6.3.4.3,x.3.3.3.4.x
265,33,2.0,G5,B5(#5),3.5.x.x.x.x,x.2.5.x.x.x
266,33,7.0,Eb/G,F/D,x.x.5.3.4.x,x.5.7.5.6.x
267,33,7.0,Bb/F,Eb/G,x.x.3.3.3.x,x.x.5.3.4.x
268,33,7.0,Eb/G,Bb/F,x.x.5.3.4.x,x.x.3.3.3.x
269,33,7.0,C5,Eb/G,x.3.5.x.x.x,x.x.5.3.4.x
270,33,1.5,E5,F5,0.2.x.x.x.x,1.3.x.x.x.x
271,33,7.5,F/D,Eb/G,x.5.7.5.6.x,x.x.5.3.4.x
272,33,10.0,Bb/F,F,x.x.3.3.3.x,x.x.3.2.1.x
273,33,9.5,F/D,Bb/F,x.5.7.5.6.x,x.x.3.3.3.x
274,33,35.0,Bb5,F5,x.1.3.x.x.x,1.3.x.x.x.x
275,33,34.5,G5,Bb5,3.5.x.x.x.x,x.1.3.x.x.x
276,33,58.5,Eb,G,x.6.5.3.4.3,3.5.5.4.3.3
277,33,57.5,G5,Eb,3.5.x.x.x.x,x.6.5.3.4.3
278,33,60.5,Cm7,F6(no5)/Eb,x.3.5.3.4.3,x.6.7.7.6.x
279,33,61.5,F6(no5)/Eb,Ab,x.6.7.7.6.x,x.x.6.5.4.x
280,33,62.5,Ab,Cm7add11(no5),x.x.6.5.4.x,x.3.3.3.4.x
281,33,63.5,Cm7add11(no5),Cm7(#5)/G,x.3.3.3.4.x,3.3.6.3.4.3
282,33,2.0,F5,G5,1.3.x.x.x.x,3.5.x.x.x.x
283,33,65.5,Cm7add11(no5),Ab,x.3.3.3.4.x,x.x.6.5.4.x
284,33,66.5,Ab,Gsus4,x.x.6.5.4.x,3.5.5.5.x.x
285,33,67.5,Gsus4,G,3.5.5.5.x.x,3.5.5.4.3.3
286,33,1.0,C5,E5,x.3.5.x.x.x,0.2.x.x.x.x
287,33,2.5,B5(#5),C5,x.2.5.x.x.x,x.3.5.x.x.x
288,33,59.5,G,Cm7,3.5.5.4.3.3,x.3.5.3.4.3
289,36,4.5,Eb7M,Dm7,x.6.8.7.8.6,x.5.7.5.6.5
290,36,2.5,Gm,F6,3.5.5.3.3.3,1.x.3.2.3.1
291,36,3.5,F6,Eb7M,1.x.3.2.3.1,x.6.8.7.8.6
292,36,5.5,Dm7,Cm7,x.5.7.5.6.5,x.3.5.3.4.3
293,36,34.0,Bb/A,Bb,x.2.2.4.4.2,6.8.8.x.x.x
294,36,6.5,Cm7,F,x.3.5.3.4.3,1.3.3.2.1.1
295,36,26.0,Cm,Cm7,x.3.5.5.4.3,x.3.5.3.4.3
296,36,27.0,F,F7sus4,1.3.3.2.1.1,1.3.1.3.1.1
297,36,27.5,F7sus4,Gm,1.3.1.3.1.1,3.5.5.3.3.3
298,36,28.5,Gm,Gm7,3.5.5.3.3.3,3.5.3.3.3.3
299,36,29.5,Gm7,Cm,3.5.3.3.3.3,x.3.5.5.4.3
300,36,31.5,Gm,G,3.5.5.3.3.3,3.5.5.x.x.x
301,36,33.0,Cm,Bb,x.3.5.5.4.3,6.8.8.7.6.6
302,36,7.0,F,Gm,1.3.3.2.1.1,3.5.5.3.3.3
303,36,0.5,Gm,Gm,3.5.5.3.3.3,3.5.5.3.3.3
304,36,35.5,F,F,1.3.3.2.1.1,1.3.3.x.x.x
305,36,35.0,Bb,Eb,6.8.8.x.x.x,x.6.8.8.8.x
306,36,35.0,Eb,F,x.6.8.8.8.x,1.3.3.2.1.1
307,36,36.0,F,F/E,1.3.3.x.x.x,0.3.3.x.x.x
308,36,36.0,F/E,F,0.3.3.x.x.x,1.3.3.x.x.x
309,36,32.5,G,Cm,3.5.5.x.x.x,x.3.5.5.4.3
310,36,37.0,F,F,1.3.3.x.x.x,1.3.3.2.1.1
311,36,38.0,G,G/F#,3.5.5.x.x.x,2.5.5.x.x.x
312,36,38.0,G/F#,G,2.5.5.x.x.x,3.5.5.x.x.x
313,36,39.0,Cm,Bb,x.3.5.5.4.3,6.8.8.x.x.x
314,36,39.5,Bb,Bb,6.8.8.x.x.x,6.8.8.x.x.x
315,36,46.5,Gm,Gm,x.x.x.3.3.3,x.x.x.3.3.3
316,36,49.5,Gm,Gm,x.x.x.3.3.3,3.5.5.3.3.3
317,36,33.5,Bb,Bb,6.8.8.7.6.6,6.8.8.x.x.x
318,36,34.0,Bb,Bb/A,6.8.8.x.x.x,x.2.2.4.4.2
319,38,32.5,F5,F5,1.3.3.x.x.x,1.3.3.x.x.x
320,38,35.5,F5,Fsus2,1.3.3.x.x.x,x.8.10.10.8.8
321,38,36.5,Fsus2,Fsus2,x.8.10.10.8.8,x.8.10.10.8.8
322,38,39.5,Fsus2,F5,x.8.10.10.8.8,1.3.3.x.x.x
323,41,3.0,A,Dsus2,5.7.7.6.5.5,x.5.7.7.5.5
324,41,19.0,Cadd9,C,x.3.2.0.3.x,x.3.2.0.1.x
325,41,19.0,C,Cadd9,x.3.2.0.1.0,x.3.2.0.3.x
326,41,8.5,Dsus2,F,x.5.7.7.5.5,x.x.3.2.1.1
327,41,9.0,Fadd9,C,x.x.3.2.1.3,x.3.2.0.1.0
328,41,20.5,C,E,x.3.2.0.1.0,0.2.2.1.0.0
329,41,22.0,D,A,x.x.0.2.3.2,x.0.2.2.2.0
330,41,21.5,G,D,3.5.5.4.3.x,x.x.0.2.3.2
331,41,22.5,A,E,x.0.2.2.2.0,0.2.2.1.0.0
332,41,21.0,E,G,0.2.2.1.0.0,3.5.5.4.3.x
333,41,19.5,C,F,x.3.2.0.1.x,x.x.3.2.1.1
334,41,26.5,A,B,x.0.2.2.2.0,7.9.9.8.7.7
335,41,27.5,B,A,7.9.9.8.7.7,5.7.7.6.5.5
336,41,9.0,F,Fadd9,x.x.3.2.1.1,x.x.3.2.1.3
337,41,3.5,Dsus2,A,x.5.7.7.5.5,5.7.7.6.5.5
338,43,18.5,Dm,Bb5,x.x.0.2.3.1,x.1.3.x.x.x
339,43,19.0,Bb5,C5,x.1.3.x.x.x,x.3.5.x.x.x
340,43,5.0,C5,Bb5,x.3.5.x.x.x,x.1.3.x.x.x
341,44,25.5,Dm,C,x.x.0.2.3.1,x.3.2.0.1.0
342,44,34.0,C,G,x.3.2.0.1.0,3.2.0.0.3.3
343,44,24.5,C,Dm,x.3.2.0.1.0,x.x.0.2.3.1
344,44,23.5,G,C,3.2.0.0.3.3,x.3.2.0.1.0
345,44,22.5,Am7,G,x.0.2.0.1.0,3.2.0.0.3.3
346,44,21.5,Am7,Dm,x.0.2.0.1.0,x.x.0.2.3.1
347,44,20.5,Dm,Am7,x.x.0.2.3.1,x.0.2.0.1.0
348,44,19.5,F,Dm,1.0.3.2.1.1,x.x.0.2.3.1
349,44,18.5,Dm,F,x.x.0.2.3.1,1.0.3.2.1.1
350,44,17.5,Fsus2,Dm,1.3.3.0.x.x,x.x.0.2.3.1
351,44,35.0,Dm,G,x.x.0.2.3.1,3.2.0.0.3.3
352,44,34.5,G,Dm,3.2.0.0.3.3,x.x.0.2.3.1
353,44,47.5,C,Dm,x.3.2.0.1.3,x.x.0.2.3.1
354,44,37.5,G,Am,3.2.0.0.3.3,x.0.2.2.1.0
355,44,79.5,E,C,0.2.2.1.0.0,x.3.2.0.1.0
356,44,78.5,Dm,E,x.x.0.2.3.1,0.2.2.1.0.0
