,filename,measure,current_chord,next_chord,current_position,next_position
262,20,33.5,C/G,Am,3.3.2.0.1.0,x.0.2.2.1.0
263,20,34.5,Am,G,x.0.2.2.1.0,3.2.0.0.3.3
264,20,24.5,Dsus4/F#,G,2.x.0.2.3.3,3.2.0.0.3.3
265,20,23.5,G,Dsus4,3.2.0.0.3.3,x.x.0.2.3.3
266,20,20.5,C/G,D/F#,3.3.2.0.1.0,2.x.0.2.3.2
267,20,24.0,Dsus4,Dsus4/F#,x.x.0.2.3.3,2.x.0.2.3.3
268,20,22.5,Am/E,G,0.0.2.2.1.0,3.2.0.0.3.3
269,20,21.5,D/F#,Am,2.x.0.2.3.2,x.0.2.2.1.0
270,20,22.0,Am,Am/E,x.0.2.2.1.0,0.0.2.2.1.0
271,20,27.5,G,C/G,3.2.0.0.3.3,3.3.2.0.1.0
272,22,63.0,D,A,x.x.0.2.3.2,x.0.2.2.2.0
273,22,46.5,B,F#5,x.2.4.4.4.2,2.4.4.x.x.x
274,22,63.5,A,E,x.0.2.2.2.0,0.2.2.1.0.0
275,22,47.5,F#5,B,2.4.4.x.x.x,x.2.4.4.4.2
276,22,62.0,E,G,0.2.2.1.0.0,3.5.5.4.3.x
277,22,62.5,G,D,3.5.5.4.3.x,x.x.0.2.3.2
278,23,94.5,D,Emadd9,x.x.0.2.3.2,0.2.4.0.0.0
279,23,127.5,Am,Em,5.7.7.5.5.5,0.2.2.0.0.0
280,23,126.5,Bm,Am,7.9.9.7.7.7,5.7.7.5.5.5
281,23,49.0,G,D,3.2.0.0.0.3,x.x.0.2.3.2
282,23,49.5,D,C,x.x.0.2.3.2,x.3.2.0.1.0
283,23,52.5,Bm,C,x.2.4.4.3.2,x.3.2.0.1.0
284,23,53.5,C,Em,x.3.2.0.1.0,0.2.2.0.0.0
285,23,82.0,C,D,x.3.2.0.1.0,x.x.0.2.3.2
286,23,82.5,D,G,x.x.0.2.3.2,3.2.0.0.0.3
287,23,114.5,Bm,Emadd9,7.9.9.7.7.7,0.2.4.0.0.0
288,23,90.5,Dsus4,G,x.x.0.2.3.3,3.2.0.0.0.3
289,23,90.0,D,Dsus4,x.x.0.2.3.2,x.x.0.2.3.3
290,25,59.5,B,E,7.9.9.8.7.7,0.2.2.1.0.0
291,25,2.0,G#,A,4.6.6.5.4.4,5.7.7.6.5.5
292,25,1.5,C#m/G#,G#,4.4.6.6.5.4,4.6.6.5.4.4
293,25,2.5,A,E,5.7.7.6.5.5,0.2.2.1.0.0
294,25,21.0,E,G#,0.2.2.1.0.0,4.6.6.5.4.4
295,25,22.0,A,Am,5.7.7.6.5.5,5.7.7.5.5.5
296,25,23.5,C#m,B,9.11.11.9.9.9,7.9.9.8.7.7
297,25,1.0,E,C#m/G#,0.2.2.1.0.0,4.4.6.6.5.4
298,25,22.5,Am,C#m,5.7.7.5.5.5,9.11.11.9.9.9
299,25,65.5,A,G#,5.7.7.6.5.5,4.6.6.5.4.4
300,27,13.5,Cm,Cm,x.3.5.5.4.3,8.10.10.8.8.8
301,27,12.5,Ab,Gm,4.6.6.5.4.4,3.5.5.3.3.6
302,27,13.0,Gm,Cm,3.5.5.3.3.6,x.3.5.5.4.3
303,27,12.0,A#,Ab,6.8.8.7.6.6,4.6.6.5.4.4
304,27,12.0,Cm,A#,8.10.10.8.8.8,6.8.8.7.6.6
305,29,39.5,G5,G5/F#,x.x.5.0.3.x,x.x.4.0.3.x
306,29,62.5,D5,G5,x.5.7.7.x.x,x.x.5.0.3.x
307,29,61.5,C5,D5,x.3.5.5.x.x,x.5.7.7.x.x
308,29,57.5,C5,G5,x.3.5.5.x.x,3.5.5.x.x.x
309,29,40.5,G5/F#,G5/E,x.x.4.0.3.x,x.x.2.0.3.x
310,29,41.5,G5/E,G5/D,x.x.2.0.3.x,x.x.0.0.3.x
311,29,56.5,Bm,C5,x.2.4.4.3.x,x.3.5.5.x.x
312,29,43.5,C,Cm,x.3.5.5.5.x,x.3.5.5.4.x
313,29,44.5,Cm,G5,x.3.5.5.4.x,3.5.5.x.x.x
314,29,53.5,G5,G5/F#,3.5.5.x.x.x,2.5.5.x.x.x
315,29,54.5,G5/F#,E5,2.5.5.x.x.x,0.2.2.x.x.x
316,29,55.5,E5,Bm,0.2.2.x.x.x,x.2.4.4.3.x
317,29,42.5,G5/D,C,x.x.0.0.3.x,x.3.5.5.5.x
318,32,83.0,A5,E5,x.0.2.2.x.x,0.2.2.x.x.x
319,32,83.0,B5,A5,x.2.4.4.x.x,x.0.2.2.x.x
320,36,49.5,Gm,Gm,x.x.x.3.3.3,3.5.5.3.3.3
321,36,46.5,Gm,Gm,x.x.x.3.3.3,x.x.x.3.3.3
322,36,37.0,F,F,1.3.3.x.x.x,1.3.3.2.1.1
323,36,39.0,Cm,Bb,x.3.5.5.4.3,6.8.8.x.x.x
324,36,38.0,G/F#,G,2.5.5.x.x.x,3.5.5.x.x.x
325,36,35.0,Eb,F,x.6.8.8.8.x,1.3.3.2.1.1
326,36,39.5,Bb,Bb,6.8.8.x.x.x,6.8.8.x.x.x
327,36,36.0,F,F/E,1.3.3.x.x.x,0.3.3.x.x.x
328,36,38.0,G,G/F#,3.5.5.x.x.x,2.5.5.x.x.x
329,36,36.0,F/E,F,0.3.3.x.x.x,1.3.3.x.x.x
330,36,35.5,F,F,1.3.3.2.1.1,1.3.3.x.x.x
331,36,35.0,Bb,Eb,6.8.8.x.x.x,x.6.8.8.8.x
332,36,0.5,Gm,Gm,3.5.5.3.3.3,3.5.5.3.3.3
333,36,2.5,Gm,F6,3.5.5.3.3.3,1.x.3.2.3.1
334,36,3.5,F6,Eb7M,1.x.3.2.3.1,x.6.8.7.8.6
335,36,5.5,Dm7,Cm7,x.5.7.5.6.5,x.3.5.3.4.3
336,36,7.0,F,Gm,1.3.3.2.1.1,3.5.5.3.3.3
337,36,6.5,Cm7,F,x.3.5.3.4.3,1.3.3.2.1.1
338,36,26.0,Cm,Cm7,x.3.5.5.4.3,x.3.5.3.4.3
339,36,27.0,F,F7sus4,1.3.3.2.1.1,1.3.1.3.1.1
340,36,4.5,Eb7M,Dm7,x.6.8.7.8.6,x.5.7.5.6.5
341,36,28.5,Gm,Gm7,3.5.5.3.3.3,3.5.3.3.3.3
342,36,33.5,Bb,Bb,6.8.8.7.6.6,6.8.8.x.x.x
343,36,27.5,F7sus4,Gm,1.3.1.3.1.1,3.5.5.3.3.3
344,36,34.0,Bb/A,Bb,x.2.2.4.4.2,6.8.8.x.x.x
345,36,34.0,Bb,Bb/A,6.8.8.x.x.x,x.2.2.4.4.2
346,36,29.5,Gm7,Cm,3.5.3.3.3.3,x.3.5.5.4.3
347,36,31.5,Gm,G,3.5.5.3.3.3,3.5.5.x.x.x
348,36,32.5,G,Cm,3.5.5.x.x.x,x.3.5.5.4.3
349,36,33.0,Cm,Bb,x.3.5.5.4.3,6.8.8.7.6.6
350,37,2.5,D,A,x.x.0.2.3.2,x.0.2.2.2.0
351,37,0.5,A,Bm,5.7.7.6.5.5,x.2.4.4.3.2
352,37,1.5,Bm,D,x.2.4.4.3.2,x.x.0.2.3.2
353,37,3.5,A,A,x.0.2.2.2.0,x.0.2.2.2.0
354,37,78.0,D,Dsus4,x.x.0.2.3.2,x.x.0.2.3.3
